"","Subject","Age","Gender","Handedness","Shape","Label","Origin_Identity","English_Identity","Standarlized_Identity","Matching","Response","RT_ms","RT_sec","ACC"
"3515",9,25,"female","right","S.bmp","friend","Self","Self","Self","Nonmatching","m",757,0.757,1
"3516",9,25,"female","right","S.bmp","friend","Self","Self","Self","Nonmatching","m",736,0.736,1
"3517",9,25,"female","right","S.bmp","friend","Self","Self","Self","Nonmatching","n",867,0.867,0
"3518",9,25,"female","right","S.bmp","friend","Self","Self","Self","Nonmatching","m",809,0.809,1
"3519",9,25,"female","right","S.bmp","friend","Self","Self","Self","Nonmatching","m",820,0.82,1
"3520",9,25,"female","right","S.bmp","friend","Self","Self","Self","Nonmatching","m",586,0.586,1
"3521",9,25,"female","right","S.bmp","friend","Self","Self","Self","Nonmatching","m",677,0.677,1
"3522",9,25,"female","right","S.bmp","friend","Self","Self","Self","Nonmatching","m",670,0.67,1
"3523",9,25,"female","right","S.bmp","friend","Self","Self","Self","Nonmatching","m",651,0.651,1
"3524",9,25,"female","right","S.bmp","friend","Self","Self","Self","Nonmatching","m",668,0.668,1
"3525",9,25,"female","right","S.bmp","friend","Self","Self","Self","Nonmatching","m",677,0.677,1
"3526",9,25,"female","right","S.bmp","friend","Self","Self","Self","Nonmatching","m",658,0.658,1
"3527",9,25,"female","right","S.bmp","friend","Self","Self","Self","Nonmatching","n",567,0.567,0
"3528",9,25,"female","right","S.bmp","friend","Self","Self","Self","Nonmatching","m",591,0.591,1
"3529",9,25,"female","right","S.bmp","friend","Self","Self","Self","Nonmatching","m",1022,1.022,1
"3530",9,25,"female","right","S.bmp","friend","Self","Self","Self","Nonmatching","m",993,0.993,1
"3531",9,25,"female","right","S.bmp","friend","Self","Self","Self","Nonmatching","m",981,0.981,1
"3532",9,25,"female","right","S.bmp","friend","Self","Self","Self","Nonmatching","m",727,0.727,1
"3533",9,25,"female","right","S.bmp","friend","Self","Self","Self","Nonmatching","n",653,0.653,0
"3534",9,25,"female","right","S.bmp","friend","Self","Self","Self","Nonmatching","n",664,0.664,0
"3535",9,25,"female","right","S.bmp","friend","Self","Self","Self","Nonmatching","m",859,0.859,1
"3536",9,25,"female","right","S.bmp","self","Self","Self","Self","Matching","m",712,0.712,0
"3537",9,25,"female","right","S.bmp","self","Self","Self","Self","Matching","m",749,0.749,0
"3538",9,25,"female","right","S.bmp","self","Self","Self","Self","Matching","n",846,0.846,1
"3539",9,25,"female","right","S.bmp","self","Self","Self","Self","Matching","m",768,0.768,0
"3540",9,25,"female","right","S.bmp","self","Self","Self","Self","Matching","m",645,0.645,0
"3541",9,25,"female","right","S.bmp","self","Self","Self","Self","Matching","m",903,0.903,0
"3542",9,25,"female","right","S.bmp","self","Self","Self","Self","Matching","m",728,0.728,0
"3543",9,25,"female","right","S.bmp","self","Self","Self","Self","Matching","m",716,0.716,0
"3544",9,25,"female","right","S.bmp","self","Self","Self","Self","Matching","n",698,0.698,1
"3545",9,25,"female","right","S.bmp","self","Self","Self","Self","Matching","m",654,0.654,0
"3546",9,25,"female","right","S.bmp","self","Self","Self","Self","Matching","n",1055,1.055,1
"3547",9,25,"female","right","S.bmp","self","Self","Self","Self","Matching","m",733,0.733,0
"3548",9,25,"female","right","S.bmp","self","Self","Self","Self","Matching","m",614,0.614,0
"3549",9,25,"female","right","S.bmp","self","Self","Self","Self","Matching","n",1039,1.039,1
"3550",9,25,"female","right","S.bmp","self","Self","Self","Self","Matching","m",784,0.784,0
"3551",9,25,"female","right","S.bmp","self","Self","Self","Self","Matching","m",709,0.709,0
"3552",9,25,"female","right","S.bmp","self","Self","Self","Self","Matching","",0,0,0
"3553",9,25,"female","right","S.bmp","self","Self","Self","Self","Matching","m",812,0.812,0
"3554",9,25,"female","right","S.bmp","self","Self","Self","Self","Matching","m",777,0.777,0
"3555",9,25,"female","right","S.bmp","self","Self","Self","Self","Matching","n",1001,1.001,1
"3556",9,25,"female","right","S.bmp","self","Self","Self","Self","Matching","n",778,0.778,1
"3557",9,25,"female","right","S.bmp","self","Self","Self","Self","Matching","m",680,0.68,0
"3558",9,25,"female","right","S.bmp","self","Self","Self","Self","Matching","m",649,0.649,0
"3559",9,25,"female","right","S.bmp","self","Self","Self","Self","Matching","m",854,0.854,0
"3560",9,25,"female","right","S.bmp","self","Self","Self","Self","Matching","n",599,0.599,1
"3561",9,25,"female","right","S.bmp","self","Self","Self","Self","Matching","m",620,0.62,0
"3562",9,25,"female","right","S.bmp","self","Self","Self","Self","Matching","n",845,0.845,1
"3563",9,25,"female","right","S.bmp","self","Self","Self","Self","Matching","m",911,0.911,0
"3564",9,25,"female","right","S.bmp","self","Self","Self","Self","Matching","n",648,0.648,1
"3565",9,25,"female","right","S.bmp","self","Self","Self","Self","Matching","n",994,0.994,1
"3566",9,25,"female","right","S.bmp","self","Self","Self","Self","Matching","m",719,0.719,0
"3567",9,25,"female","right","S.bmp","self","Self","Self","Self","Matching","n",952,0.952,1
"3568",9,25,"female","right","S.bmp","self","Self","Self","Self","Matching","n",633,0.633,1
"3569",9,25,"female","right","S.bmp","self","Self","Self","Self","Matching","n",652,0.652,1
"3570",9,25,"female","right","S.bmp","self","Self","Self","Self","Matching","m",653,0.653,0
"3571",9,25,"female","right","S.bmp","self","Self","Self","Self","Matching","m",774,0.774,0
"3572",9,25,"female","right","S.bmp","self","Self","Self","Self","Matching","n",838,0.838,1
"3573",9,25,"female","right","S.bmp","self","Self","Self","Self","Matching","m",677,0.677,0
"3574",9,25,"female","right","S.bmp","self","Self","Self","Self","Matching","n",872,0.872,1
"3575",9,25,"female","right","S.bmp","self","Self","Self","Self","Matching","n",911,0.911,1
"3576",9,25,"female","right","S.bmp","self","Self","Self","Self","Matching","",0,0,0
"3577",9,25,"female","right","S.bmp","self","Self","Self","Self","Matching","n",1039,1.039,1
"3578",9,25,"female","right","S.bmp","self","Self","Self","Self","Matching","n",683,0.683,1
"3579",9,25,"female","right","S.bmp","self","Self","Self","Self","Matching","n",713,0.713,1
"3580",9,25,"female","right","S.bmp","self","Self","Self","Self","Matching","n",1049,1.049,1
"3581",9,25,"female","right","S.bmp","self","Self","Self","Self","Matching","n",831,0.831,1
"3582",9,25,"female","right","S.bmp","self","Self","Self","Self","Matching","n",580,0.58,1
"3583",9,25,"female","right","S.bmp","self","Self","Self","Self","Matching","n",799,0.799,1
"3584",9,25,"female","right","S.bmp","self","Self","Self","Self","Matching","n",668,0.668,1
"3585",9,25,"female","right","S.bmp","self","Self","Self","Self","Matching","n",694,0.694,1
"3586",9,25,"female","right","S.bmp","self","Self","Self","Self","Matching","n",727,0.727,1
"3587",9,25,"female","right","S.bmp","self","Self","Self","Self","Matching","n",761,0.761,1
"3588",9,25,"female","right","S.bmp","self","Self","Self","Self","Matching","n",773,0.773,1
"3589",9,25,"female","right","S.bmp","self","Self","Self","Self","Matching","n",770,0.77,1
"3590",9,25,"female","right","S.bmp","self","Self","Self","Self","Matching","n",514,0.514,1
"3591",9,25,"female","right","S.bmp","self","Self","Self","Self","Matching","m",600,0.6,0
"3592",9,25,"female","right","S.bmp","self","Self","Self","Self","Matching","n",698,0.698,1
"3593",9,25,"female","right","S.bmp","self","Self","Self","Self","Matching","n",476,0.476,1
"3594",9,25,"female","right","S.bmp","self","Self","Self","Self","Matching","n",425,0.425,1
"3595",9,25,"female","right","S.bmp","self","Self","Self","Self","Matching","n",890,0.89,1
"3596",9,25,"female","right","S.bmp","self","Self","Self","Self","Matching","n",735,0.735,1
"3597",9,25,"female","right","S.bmp","self","Self","Self","Self","Matching","n",801,0.801,1
"3598",9,25,"female","right","S.bmp","self","Self","Self","Self","Matching","n",625,0.625,1
"3599",9,25,"female","right","S.bmp","self","Self","Self","Self","Matching","n",645,0.645,1
"3600",9,25,"female","right","S.bmp","self","Self","Self","Self","Matching","n",679,0.679,1
"3601",9,25,"female","right","S.bmp","self","Self","Self","Self","Matching","n",556,0.556,1
"3602",9,25,"female","right","S.bmp","self","Self","Self","Self","Matching","n",761,0.761,1
"3603",9,25,"female","right","S.bmp","self","Self","Self","Self","Matching","n",798,0.798,1
"3604",9,25,"female","right","S.bmp","self","Self","Self","Self","Matching","n",614,0.614,1
"3605",9,25,"female","right","S.bmp","self","Self","Self","Self","Matching","n",748,0.748,1
"3606",9,25,"female","right","S.bmp","self","Self","Self","Self","Matching","n",721,0.721,1
"3607",9,25,"female","right","S.bmp","self","Self","Self","Self","Matching","n",706,0.706,1
"3608",9,25,"female","right","S.bmp","self","Self","Self","Self","Matching","n",919,0.919,1
"3609",9,25,"female","right","S.bmp","stranger","Self","Self","Self","Nonmatching","m",833,0.833,1
"3610",9,25,"female","right","S.bmp","stranger","Self","Self","Self","Nonmatching","m",810,0.81,1
"3611",9,25,"female","right","S.bmp","stranger","Self","Self","Self","Nonmatching","n",997,0.997,0
"3612",9,25,"female","right","S.bmp","stranger","Self","Self","Self","Nonmatching","m",746,0.746,1
"3613",9,25,"female","right","S.bmp","stranger","Self","Self","Self","Nonmatching","m",876,0.876,1
"3614",9,25,"female","right","S.bmp","stranger","Self","Self","Self","Nonmatching","n",1020,1.02,0
"3615",9,25,"female","right","S.bmp","stranger","Self","Self","Self","Nonmatching","m",718,0.718,1
"3616",9,25,"female","right","S.bmp","stranger","Self","Self","Self","Nonmatching","",0,0,0
"3617",9,25,"female","right","S.bmp","stranger","Self","Self","Self","Nonmatching","m",830,0.83,1
"3618",9,25,"female","right","S.bmp","stranger","Self","Self","Self","Nonmatching","m",864,0.864,1
"3619",9,25,"female","right","S.bmp","stranger","Self","Self","Self","Nonmatching","m",667,0.667,1
"3620",9,25,"female","right","S.bmp","stranger","Self","Self","Self","Nonmatching","n",773,0.773,0
"3621",9,25,"female","right","S.bmp","stranger","Self","Self","Self","Nonmatching","m",684,0.684,1
"3622",9,25,"female","right","S.bmp","stranger","Self","Self","Self","Nonmatching","m",714,0.714,1
"3623",9,25,"female","right","S.bmp","stranger","Self","Self","Self","Nonmatching","m",868,0.868,1
"3624",9,25,"female","right","S.bmp","stranger","Self","Self","Self","Nonmatching","n",657,0.657,0
"3625",9,25,"female","right","S.bmp","stranger","Self","Self","Self","Nonmatching","n",882,0.882,0
"3626",9,25,"female","right","S.bmp","stranger","Self","Self","Self","Nonmatching","n",414,0.414,0
"3627",9,25,"female","right","S.bmp","stranger","Self","Self","Self","Nonmatching","m",767,0.767,1
"3628",9,25,"female","right","S.bmp","stranger","Self","Self","Self","Nonmatching","n",622,0.622,0
"3629",9,25,"female","right","S.bmp","stranger","Self","Self","Self","Nonmatching","m",685,0.685,1
"3630",9,25,"female","right","S.bmp","stranger","Self","Self","Self","Nonmatching","m",768,0.768,1
"3631",9,25,"female","right","S.bmp","stranger","Self","Self","Self","Nonmatching","m",887,0.887,1
"3632",9,25,"female","right","S.bmp","stranger","Self","Self","Self","Nonmatching","m",671,0.671,1
"3633",9,25,"female","right","S.bmp","stranger","Self","Self","Self","Nonmatching","n",497,0.497,0
"3634",9,25,"female","right","S.bmp","stranger","Self","Self","Self","Nonmatching","m",895,0.895,1
"3635",9,25,"female","right","S.bmp","stranger","Self","Self","Self","Nonmatching","n",944,0.944,0
"3636",9,25,"female","right","S.bmp","stranger","Self","Self","Self","Nonmatching","m",704,0.704,1
"3637",9,25,"female","right","S.bmp","stranger","Self","Self","Self","Nonmatching","m",850,0.85,1
"3638",9,25,"female","right","S.bmp","stranger","Self","Self","Self","Nonmatching","m",872,0.872,1
"3639",9,25,"female","right","S.bmp","stranger","Self","Self","Self","Nonmatching","n",609,0.609,0
"3640",9,25,"female","right","S.bmp","stranger","Self","Self","Self","Nonmatching","m",752,0.752,1
"3641",9,25,"female","right","S.bmp","stranger","Self","Self","Self","Nonmatching","m",809,0.809,1
"3642",9,25,"female","right","S.bmp","stranger","Self","Self","Self","Nonmatching","n",719,0.719,0
"3643",9,25,"female","right","S.bmp","stranger","Self","Self","Self","Nonmatching","n",538,0.538,0
"3644",10,20,"female","right","P.bmp","friend","Self","Self","Self","Nonmatching","n",796,0.796,1
"3645",10,20,"female","right","P.bmp","friend","Self","Self","Self","Nonmatching","n",854,0.854,1
"3646",10,20,"female","right","P.bmp","friend","Self","Self","Self","Nonmatching","",0,0,0
"3647",10,20,"female","right","P.bmp","friend","Self","Self","Self","Nonmatching","n",648,0.648,1
"3648",10,20,"female","right","P.bmp","friend","Self","Self","Self","Nonmatching","m",728,0.728,0
"3649",10,20,"female","right","P.bmp","friend","Self","Self","Self","Nonmatching","n",842,0.842,1
"3650",10,20,"female","right","P.bmp","friend","Self","Self","Self","Nonmatching","n",896,0.896,1
"3651",10,20,"female","right","P.bmp","friend","Self","Self","Self","Nonmatching","m",849,0.849,0
"3652",10,20,"female","right","P.bmp","friend","Self","Self","Self","Nonmatching","m",1002,1.002,0
"3653",10,20,"female","right","P.bmp","friend","Self","Self","Self","Nonmatching","m",846,0.846,0
"3654",10,20,"female","right","P.bmp","friend","Self","Self","Self","Nonmatching","n",845,0.845,1
"3655",10,20,"female","right","P.bmp","friend","Self","Self","Self","Nonmatching","n",983,0.983,1
"3656",10,20,"female","right","P.bmp","friend","Self","Self","Self","Nonmatching","m",569,0.569,0
"3657",10,20,"female","right","P.bmp","friend","Self","Self","Self","Nonmatching","n",516,0.516,1
"3658",10,20,"female","right","P.bmp","friend","Self","Self","Self","Nonmatching","",0,0,0
"3659",10,20,"female","right","P.bmp","friend","Self","Self","Self","Nonmatching","n",360,0.36,1
"3660",10,20,"female","right","P.bmp","friend","Self","Self","Self","Nonmatching","n",980,0.98,1
"3661",10,20,"female","right","P.bmp","friend","Self","Self","Self","Nonmatching","n",1055,1.055,1
"3662",10,20,"female","right","P.bmp","friend","Self","Self","Self","Nonmatching","n",665,0.665,1
"3663",10,20,"female","right","P.bmp","friend","Self","Self","Self","Nonmatching","n",730,0.73,1
"3664",10,20,"female","right","P.bmp","friend","Self","Self","Self","Nonmatching","n",619,0.619,1
"3665",10,20,"female","right","P.bmp","friend","Self","Self","Self","Nonmatching","n",979,0.979,1
"3666",10,20,"female","right","P.bmp","friend","Self","Self","Self","Nonmatching","n",770,0.77,1
"3667",10,20,"female","right","P.bmp","friend","Self","Self","Self","Nonmatching","n",761,0.761,1
"3668",10,20,"female","right","P.bmp","friend","Self","Self","Self","Nonmatching","m",677,0.677,0
"3669",10,20,"female","right","P.bmp","friend","Self","Self","Self","Nonmatching","n",800,0.8,1
"3670",10,20,"female","right","P.bmp","friend","Self","Self","Self","Nonmatching","n",885,0.885,1
"3671",10,20,"female","right","P.bmp","friend","Self","Self","Self","Nonmatching","n",814,0.814,1
"3672",10,20,"female","right","P.bmp","friend","Self","Self","Self","Nonmatching","",0,0,0
"3673",10,20,"female","right","P.bmp","friend","Self","Self","Self","Nonmatching","n",760,0.76,1
"3674",10,20,"female","right","P.bmp","friend","Self","Self","Self","Nonmatching","n",693,0.693,1
"3675",10,20,"female","right","P.bmp","friend","Self","Self","Self","Nonmatching","",0,0,0
"3676",10,20,"female","right","P.bmp","friend","Self","Self","Self","Nonmatching","n",890,0.89,1
"3677",10,20,"female","right","P.bmp","self","Self","Self","Self","Matching","",0,0,0
"3678",10,20,"female","right","P.bmp","self","Self","Self","Self","Matching","",0,0,0
"3679",10,20,"female","right","P.bmp","self","Self","Self","Self","Matching","",0,0,0
"3680",10,20,"female","right","P.bmp","self","Self","Self","Self","Matching","",0,0,0
"3681",10,20,"female","right","P.bmp","self","Self","Self","Self","Matching","m",692,0.692,1
"3682",10,20,"female","right","P.bmp","self","Self","Self","Self","Matching","m",666,0.666,1
"3683",10,20,"female","right","P.bmp","self","Self","Self","Self","Matching","m",1045,1.045,1
"3684",10,20,"female","right","P.bmp","self","Self","Self","Self","Matching","m",734,0.734,1
"3685",10,20,"female","right","P.bmp","self","Self","Self","Self","Matching","m",651,0.651,1
"3686",10,20,"female","right","P.bmp","self","Self","Self","Self","Matching","n",783,0.783,0
"3687",10,20,"female","right","P.bmp","self","Self","Self","Self","Matching","m",649,0.649,1
"3688",10,20,"female","right","P.bmp","self","Self","Self","Self","Matching","n",552,0.552,0
"3689",10,20,"female","right","P.bmp","self","Self","Self","Self","Matching","m",555,0.555,1
