"","Subject","Block","Bin","Trial","Age","Gender","Handedness","Shape","Label","Matching","Origin_Identity","English_Identity","Standarlized_Identity","Morality","Response","RT_ms","RT_sec","ACC"
"7570",7315,1,2,18,20,"female","R","immoralSelf","immoralSelf","Matching","Self","Self","Self","Bad","n",752.9,0.7529,1
"7571",7315,1,2,18,20,"female","R","immoralSelf","immoralSelf","Matching","Self","Self","Self","Bad","n",684.4,0.6844,1
"7572",7315,1,2,18,20,"female","R","immoralOther","immoralOther","Matching","Other","Other","Stranger","Bad","n",870.9,0.8709,1
"7573",7315,1,2,19,20,"female","R","moralSelf","immoralSelf","Nonmatching","Self","Self","Self","Good","m",806.5,0.8065,1
"7574",7315,1,2,19,20,"female","R","moralSelf","immoralSelf","Nonmatching","Self","Self","Self","Good","n",901.3,0.9013,0
"7575",7315,1,2,19,20,"female","R","immoralSelf","immoralSelf","Matching","Self","Self","Self","Bad","n",622.7,0.6227,1
"7576",7315,1,2,19,20,"female","R","moralSelf","moralOther","Nonmatching","Self","Self","Self","Good","m",716.8,0.7168,1
"7577",7315,1,2,19,20,"female","R","moralOther","moralOther","Matching","Other","Other","Stranger","Good","n",774.9,0.7749,1
"7578",7315,1,2,19,20,"female","R","moralOther","moralOther","Matching","Other","Other","Stranger","Good","n",637.2,0.6372,1
"7579",7315,1,2,20,20,"female","R","immoralOther","immoralSelf","Nonmatching","Other","Other","Stranger","Bad","m",891.3,0.8913,1
"7580",7315,1,2,20,20,"female","R","moralOther","immoralSelf","Nonmatching","Other","Other","Stranger","Good","m",660,0.66,1
"7581",7315,1,2,20,20,"female","R","moralOther","immoralSelf","Nonmatching","Other","Other","Stranger","Good","m",604,0.604,1
"7582",7315,1,2,20,20,"female","R","immoralSelf","immoralSelf","Matching","Self","Self","Self","Bad","n",555.9,0.5559,1
"7583",7315,1,2,20,20,"female","R","immoralOther","moralSelf","Nonmatching","Other","Other","Stranger","Bad","m",707.3,0.7073,1
"7584",7315,1,2,20,20,"female","R","moralOther","moralSelf","Nonmatching","Other","Other","Stranger","Good","m",694.7,0.6947,1
"7585",7315,1,2,21,20,"female","R","immoralSelf","immoralSelf","Matching","Self","Self","Self","Bad","m",730.1,0.7301,0
"7586",7315,1,2,21,20,"female","R","immoralSelf","moralSelf","Nonmatching","Self","Self","Self","Bad","m",869.9,0.8699,1
"7587",7315,1,2,21,20,"female","R","immoralSelf","moralSelf","Nonmatching","Self","Self","Self","Bad","n",824.7,0.8247,0
"7588",7315,1,2,21,20,"female","R","moralOther","moralOther","Matching","Other","Other","Stranger","Good","n",647.8,0.6478,1
"7589",7315,1,2,21,20,"female","R","immoralOther","immoralOther","Matching","Other","Other","Stranger","Bad","n",966.1,0.9661,1
"7590",7315,1,2,21,20,"female","R","moralOther","moralSelf","Nonmatching","Other","Other","Stranger","Good","m",517.4,0.5174,1
"7591",7315,1,2,22,20,"female","R","immoralOther","immoralOther","Matching","Other","Other","Stranger","Bad","m",573.4,0.5734,0
"7592",7315,1,2,22,20,"female","R","immoralOther","immoralSelf","Nonmatching","Other","Other","Stranger","Bad","m",636.1,0.6361,1
"7593",7315,1,2,22,20,"female","R","immoralOther","immoralOther","Matching","Other","Other","Stranger","Bad","n",878,0.878,1
"7594",7315,1,2,22,20,"female","R","immoralSelf","immoralSelf","Matching","Self","Self","Self","Bad","n",565.5,0.5655,1
"7595",7315,1,2,22,20,"female","R","immoralOther","immoralOther","Matching","Other","Other","Stranger","Bad","n",662.3,0.6623,1
"7596",7315,1,2,22,20,"female","R","immoralSelf","immoralSelf","Matching","Self","Self","Self","Bad","n",716.5,0.7165,1
"7597",7315,1,2,23,20,"female","R","moralOther","moralOther","Matching","Other","Other","Stranger","Good","m",781.6,0.7816,0
"7598",7315,1,2,23,20,"female","R","moralSelf","moralSelf","Matching","Self","Self","Self","Good","n",541.7,0.5417,1
"7599",7315,1,2,23,20,"female","R","moralOther","moralOther","Matching","Other","Other","Stranger","Good","n",380.2,0.3802,1
"7600",7315,1,2,23,20,"female","R","moralSelf","moralSelf","Matching","Self","Self","Self","Good","n",565.6,0.5656,1
"7601",7315,1,2,23,20,"female","R","immoralOther","moralOther","Nonmatching","Other","Other","Stranger","Bad","m",704.3,0.7043,1
"7602",7315,1,2,23,20,"female","R","moralSelf","immoralSelf","Nonmatching","Self","Self","Self","Good","m",675.6,0.6756,1
"7603",7315,1,2,24,20,"female","R","immoralOther","immoralOther","Matching","Other","Other","Stranger","Bad","n",985.9,0.9859,1
"7604",7315,1,2,24,20,"female","R","immoralOther","immoralOther","Matching","Other","Other","Stranger","Bad","m",549.3,0.5493,0
"7605",7315,1,2,24,20,"female","R","moralSelf","moralSelf","Matching","Self","Self","Self","Good","n",544.6,0.5446,1
"7606",7315,1,2,24,20,"female","R","immoralOther","moralSelf","Nonmatching","Other","Other","Stranger","Bad","m",725.7,0.7257,1
"7607",7315,1,2,24,20,"female","R","moralSelf","moralOther","Nonmatching","Self","Self","Self","Good","m",587.3,0.5873,1
"7608",7315,1,2,24,20,"female","R","moralOther","moralOther","Matching","Other","Other","Stranger","Good","n",601.9,0.6019,1
"7609",7315,1,3,1,20,"female","R","immoralOther","immoralOther","Matching","Other","Other","Stranger","Bad","n",714.4,0.7144,1
"7610",7315,1,3,2,20,"female","R","moralOther","moralOther","Matching","Other","Other","Stranger","Good","n",861.4,0.8614,1
"7611",7315,1,3,3,20,"female","R","moralOther","moralSelf","Nonmatching","Other","Other","Stranger","Good","m",647.5,0.6475,1
"7612",7315,1,3,4,20,"female","R","immoralOther","moralOther","Nonmatching","Other","Other","Stranger","Bad","n",1021.1,1.0211,0
"7613",7315,1,3,5,20,"female","R","immoralOther","moralSelf","Nonmatching","Other","Other","Stranger","Bad","m",930.3,0.9303,1
"7614",7315,1,3,6,20,"female","R","moralOther","immoralSelf","Nonmatching","Other","Other","Stranger","Good","m",917.8,0.9178,1
"7615",7315,1,3,7,20,"female","R","moralOther","moralSelf","Nonmatching","Other","Other","Stranger","Good","m",829,0.829,1
"7616",7315,1,3,8,20,"female","R","moralSelf","immoralOther","Nonmatching","Self","Self","Self","Good","m",738.2,0.7382,1
"7617",7315,1,3,9,20,"female","R","moralOther","moralOther","Matching","Other","Other","Stranger","Good",NA,1084.1,1.0841,-1
"7618",7315,1,3,10,20,"female","R","immoralSelf","immoralSelf","Matching","Self","Self","Self","Bad","n",788.3,0.7883,1
"7619",7315,1,3,11,20,"female","R","moralSelf","immoralOther","Nonmatching","Self","Self","Self","Good","m",660.8,0.6608,1
"7620",7315,1,3,12,20,"female","R","immoralOther","immoralOther","Matching","Other","Other","Stranger","Bad","n",998.8,0.9988,1
"7621",7315,1,3,13,20,"female","R","immoralSelf","moralSelf","Nonmatching","Self","Self","Self","Bad","m",875.7,0.8757,1
"7622",7315,1,3,14,20,"female","R","immoralOther","moralSelf","Nonmatching","Other","Other","Stranger","Bad","m",801.9,0.8019,1
"7623",7315,1,3,15,20,"female","R","moralOther","moralOther","Matching","Other","Other","Stranger","Good","n",766.6,0.7666,1
"7624",7315,1,3,16,20,"female","R","moralSelf","immoralOther","Nonmatching","Self","Self","Self","Good","m",814.8,0.8148,1
"7625",7315,1,3,17,20,"female","R","moralSelf","moralSelf","Matching","Self","Self","Self","Good","n",447.8,0.4478,1
"7626",7315,1,3,18,20,"female","R","immoralOther","immoralOther","Matching","Other","Other","Stranger","Bad","n",829.6,0.8296,1
"7627",7315,1,3,19,20,"female","R","immoralSelf","moralOther","Nonmatching","Self","Self","Self","Bad","m",666.8,0.6668,1
"7628",7315,1,3,20,20,"female","R","immoralSelf","immoralSelf","Matching","Self","Self","Self","Bad","n",748.7,0.7487,1
"7629",7315,1,3,21,20,"female","R","immoralSelf","immoralSelf","Matching","Self","Self","Self","Bad","m",988.5,0.9885,0
"7630",7315,1,3,22,20,"female","R","moralSelf","moralSelf","Matching","Self","Self","Self","Good","n",581,0.581,1
"7631",7315,1,3,23,20,"female","R","immoralSelf","moralOther","Nonmatching","Self","Self","Self","Bad","m",577.3,0.5773,1
"7632",7315,1,3,24,20,"female","R","moralSelf","moralSelf","Matching","Self","Self","Self","Good","n",373.7,0.3737,1
"7633",7315,1,4,1,20,"female","R","immoralSelf","immoralSelf","Matching","Self","Self","Self","Bad","n",685,0.685,1
"7634",7315,1,4,2,20,"female","R","moralOther","moralSelf","Nonmatching","Other","Other","Stranger","Good","m",527.5,0.5275,1
"7635",7315,1,4,3,20,"female","R","immoralSelf","moralSelf","Nonmatching","Self","Self","Self","Bad","m",986.8,0.9868,1
"7636",7315,1,4,4,20,"female","R","moralSelf","moralOther","Nonmatching","Self","Self","Self","Good","m",747.5,0.7475,1
"7637",7315,1,4,5,20,"female","R","moralOther","immoralOther","Nonmatching","Other","Other","Stranger","Good","n",755.1,0.7551,0
"7638",7315,1,4,6,20,"female","R","immoralOther","immoralOther","Matching","Other","Other","Stranger","Bad","m",791,0.791,0
"7639",7315,1,4,7,20,"female","R","moralSelf","immoralOther","Nonmatching","Self","Self","Self","Good","m",663.5,0.6635,1
"7640",7315,1,4,8,20,"female","R","moralOther","immoralSelf","Nonmatching","Other","Other","Stranger","Good","m",857.5,0.8575,1
"7641",7315,1,4,9,20,"female","R","moralSelf","moralSelf","Matching","Self","Self","Self","Good","n",603.5,0.6035,1
"7642",7315,1,4,10,20,"female","R","immoralOther","immoralSelf","Nonmatching","Other","Other","Stranger","Bad","m",568.3,0.5683,1
"7643",7315,1,4,11,20,"female","R","immoralSelf","moralOther","Nonmatching","Self","Self","Self","Bad","m",632.4,0.6324,1
"7644",7315,1,4,12,20,"female","R","moralOther","moralOther","Matching","Other","Other","Stranger","Good","m",665.9,0.6659,0
"7645",7315,1,4,13,20,"female","R","immoralOther","moralSelf","Nonmatching","Other","Other","Stranger","Bad","m",699.9,0.6999,1
"7646",7315,1,4,14,20,"female","R","moralSelf","moralSelf","Matching","Self","Self","Self","Good","n",546.5,0.5465,1
"7647",7315,1,4,15,20,"female","R","immoralOther","immoralOther","Matching","Other","Other","Stranger","Bad","n",898.2,0.8982,1
"7648",7315,1,4,16,20,"female","R","moralOther","moralOther","Matching","Other","Other","Stranger","Good","n",712.8,0.7128,1
"7649",7315,1,4,17,20,"female","R","moralOther","moralOther","Matching","Other","Other","Stranger","Good","n",619.8,0.6198,1
"7650",7315,1,4,18,20,"female","R","immoralOther","immoralSelf","Nonmatching","Other","Other","Stranger","Bad","m",700.8,0.7008,1
"7651",7315,1,4,19,20,"female","R","immoralSelf","immoralSelf","Matching","Self","Self","Self","Bad","m",619.5,0.6195,0
"7652",7315,1,4,20,20,"female","R","immoralOther","immoralOther","Matching","Other","Other","Stranger","Bad","n",844.6,0.8446,1
"7653",7315,1,4,21,20,"female","R","moralSelf","moralOther","Nonmatching","Self","Self","Self","Good","n",610.3,0.6103,0
"7654",7315,1,4,22,20,"female","R","immoralSelf","moralSelf","Nonmatching","Self","Self","Self","Bad","m",851.4,0.8514,1
"7655",7315,1,4,23,20,"female","R","immoralSelf","immoralSelf","Matching","Self","Self","Self","Bad","n",633.1,0.6331,1
"7656",7315,1,4,24,20,"female","R","moralSelf","moralSelf","Matching","Self","Self","Self","Good","n",530.5,0.5305,1
"7657",7315,1,5,1,20,"female","R","immoralSelf","immoralSelf","Matching","Self","Self","Self","Bad","n",525.9,0.5259,1
"7658",7315,1,5,2,20,"female","R","moralOther","immoralOther","Nonmatching","Other","Other","Stranger","Good","m",1061.1,1.0611,1
"7659",7315,1,5,3,20,"female","R","immoralOther","moralSelf","Nonmatching","Other","Other","Stranger","Bad","m",679.1,0.6791,1
"7660",7315,1,5,4,20,"female","R","moralOther","moralOther","Matching","Other","Other","Stranger","Good","n",837.2,0.8372,1
"7661",7315,1,5,5,20,"female","R","immoralOther","moralSelf","Nonmatching","Other","Other","Stranger","Bad","m",582.8,0.5828,1
"7662",7315,1,5,6,20,"female","R","immoralOther","immoralOther","Matching","Other","Other","Stranger","Bad","n",859.2,0.8592,1
"7663",7315,1,5,7,20,"female","R","immoralSelf","immoralOther","Nonmatching","Self","Self","Self","Bad",NA,1084.1,1.0841,-1
"7664",7315,1,5,8,20,"female","R","moralSelf","moralSelf","Matching","Self","Self","Self","Good","n",447.6,0.4476,1
"7665",7315,1,5,9,20,"female","R","moralSelf","immoralSelf","Nonmatching","Self","Self","Self","Good","m",733.4,0.7334,1
"7666",7315,1,5,10,20,"female","R","moralSelf","moralSelf","Matching","Self","Self","Self","Good","n",512.7,0.5127,1
"7667",7315,1,5,11,20,"female","R","moralOther","moralOther","Matching","Other","Other","Stranger","Good","n",795.6,0.7956,1
"7668",7315,1,5,12,20,"female","R","immoralOther","moralOther","Nonmatching","Other","Other","Stranger","Bad","m",716.2,0.7162,1
"7669",7315,1,5,13,20,"female","R","immoralSelf","immoralSelf","Matching","Self","Self","Self","Bad","n",899.3,0.8993,1
"7670",7315,1,5,14,20,"female","R","moralSelf","moralSelf","Matching","Self","Self","Self","Good","n",410,0.41,1
"7671",7315,1,5,15,20,"female","R","moralOther","immoralOther","Nonmatching","Other","Other","Stranger","Good","m",803.1,0.8031,1
"7672",7315,1,5,16,20,"female","R","immoralSelf","moralSelf","Nonmatching","Self","Self","Self","Bad","m",559.9,0.5599,1
"7673",7315,1,5,17,20,"female","R","moralOther","moralOther","Matching","Other","Other","Stranger","Good","n",867.7,0.8677,1
"7674",7315,1,5,18,20,"female","R","immoralSelf","immoralSelf","Matching","Self","Self","Self","Bad","m",633.9,0.6339,0
"7675",7315,1,5,19,20,"female","R","immoralOther","immoralOther","Matching","Other","Other","Stranger","Bad","m",971.4,0.9714,0
"7676",7315,1,5,20,20,"female","R","moralOther","immoralSelf","Nonmatching","Other","Other","Stranger","Good","m",867.6,0.8676,1
"7677",7315,1,5,21,20,"female","R","moralSelf","moralOther","Nonmatching","Self","Self","Self","Good","n",505.7,0.5057,0
"7678",7315,1,5,22,20,"female","R","moralSelf","immoralOther","Nonmatching","Self","Self","Self","Good","m",548.7,0.5487,1
"7679",7315,1,5,23,20,"female","R","immoralSelf","moralSelf","Nonmatching","Self","Self","Self","Bad","m",652.3,0.6523,1
"7680",7315,1,5,24,20,"female","R","immoralOther","immoralOther","Matching","Other","Other","Stranger","Bad",NA,1084.1,1.0841,-1
"7681",7315,2,1,1,20,"female","R","moralSelf","moralSelf","Matching","Self","Self","Self","Good",NA,1084.1,1.0841,-1
"7682",7315,2,1,2,20,"female","R","immoralOther","moralOther","Nonmatching","Other","Other","Stranger","Bad","n",343.6,0.3436,0
"7683",7315,2,1,3,20,"female","R","immoralSelf","moralSelf","Nonmatching","Self","Self","Self","Bad","m",671.2,0.6712,1
"7684",7315,2,1,4,20,"female","R","moralOther","moralOther","Matching","Other","Other","Stranger","Good","m",789.4,0.7894,0
"7685",7315,2,1,5,20,"female","R","moralSelf","moralSelf","Matching","Self","Self","Self","Good","n",318,0.318,1
"7686",7315,2,1,6,20,"female","R","immoralSelf","immoralSelf","Matching","Self","Self","Self","Bad","n",613.1,0.6131,1
"7687",7315,2,1,7,20,"female","R","moralSelf","moralOther","Nonmatching","Self","Self","Self","Good","n",366.2,0.3662,0
"7688",7315,2,1,8,20,"female","R","immoralSelf","moralSelf","Nonmatching","Self","Self","Self","Bad","m",494.2,0.4942,1
"7689",7315,2,1,9,20,"female","R","immoralOther","moralOther","Nonmatching","Other","Other","Stranger","Bad","n",716.9,0.7169,0
"7690",7315,2,1,10,20,"female","R","immoralOther","immoralOther","Matching","Other","Other","Stranger","Bad","n",788,0.788,1
"7691",7315,2,1,11,20,"female","R","immoralSelf","immoralSelf","Matching","Self","Self","Self","Bad","n",748.7,0.7487,1
"7692",7315,2,1,12,20,"female","R","immoralOther","immoralOther","Matching","Other","Other","Stranger","Bad","n",916.3,0.9163,1
"7693",7315,2,1,13,20,"female","R","immoralOther","immoralOther","Matching","Other","Other","Stranger","Bad","n",563.4,0.5634,1
"7694",7315,2,1,14,20,"female","R","moralOther","moralOther","Matching","Other","Other","Stranger","Good","n",803.5,0.8035,1
"7695",7315,2,1,15,20,"female","R","moralOther","immoralSelf","Nonmatching","Other","Other","Stranger","Good","m",888.3,0.8883,1
"7696",7315,2,1,16,20,"female","R","moralSelf","moralSelf","Matching","Self","Self","Self","Good","n",562.8,0.5628,1
"7697",7315,2,1,17,20,"female","R","moralOther","immoralOther","Nonmatching","Other","Other","Stranger","Good",NA,1084.1,1.0841,-1
"7698",7315,2,1,18,20,"female","R","moralOther","moralOther","Matching","Other","Other","Stranger","Good","n",709.3,0.7093,1
"7699",7315,2,1,19,20,"female","R","immoralSelf","immoralSelf","Matching","Self","Self","Self","Bad","n",568.2,0.5682,1
"7700",7315,2,1,20,20,"female","R","moralOther","immoralSelf","Nonmatching","Other","Other","Stranger","Good","m",1024.4,1.0244,1
"7701",7315,2,1,21,20,"female","R","moralSelf","immoralOther","Nonmatching","Self","Self","Self","Good","m",677.6,0.6776,1
"7702",7315,2,1,22,20,"female","R","immoralOther","immoralSelf","Nonmatching","Other","Other","Stranger","Bad","m",755.8,0.7558,1
"7703",7315,2,1,23,20,"female","R","immoralSelf","moralOther","Nonmatching","Self","Self","Self","Bad","m",911.7,0.9117,1
"7704",7315,2,1,24,20,"female","R","moralSelf","immoralOther","Nonmatching","Self","Self","Self","Good","m",586.6,0.5866,1
"7705",7315,2,2,1,20,"female","R","moralOther","moralSelf","Nonmatching","Other","Other","Stranger","Good","m",587.2,0.5872,1
"7706",7315,2,2,2,20,"female","R","immoralSelf","moralSelf","Nonmatching","Self","Self","Self","Bad","m",635.7,0.6357,1
"7707",7315,2,2,3,20,"female","R","immoralSelf","immoralSelf","Matching","Self","Self","Self","Bad","n",653.2,0.6532,1
"7708",7315,2,2,4,20,"female","R","moralOther","immoralOther","Nonmatching","Other","Other","Stranger","Good","m",547,0.547,1
"7709",7315,2,2,5,20,"female","R","moralOther","moralOther","Matching","Other","Other","Stranger","Good","n",890.6,0.8906,1
"7710",7315,2,2,6,20,"female","R","moralOther","moralOther","Matching","Other","Other","Stranger","Good",NA,1084.1,1.0841,-1
"7711",7315,2,2,7,20,"female","R","immoralOther","immoralOther","Matching","Other","Other","Stranger","Bad","m",559.6,0.5596,0
"7712",7315,2,2,8,20,"female","R","immoralOther","moralSelf","Nonmatching","Other","Other","Stranger","Bad","m",691.4,0.6914,1
"7713",7315,2,2,9,20,"female","R","moralSelf","immoralOther","Nonmatching","Self","Self","Self","Good","m",730.1,0.7301,1
"7714",7315,2,2,10,20,"female","R","immoralSelf","immoralOther","Nonmatching","Self","Self","Self","Bad","m",805.5,0.8055,1
"7715",7315,2,2,11,20,"female","R","moralOther","moralOther","Matching","Other","Other","Stranger","Good","n",826.3,0.8263,1
"7716",7315,2,2,12,20,"female","R","moralSelf","moralSelf","Matching","Self","Self","Self","Good","n",487.6,0.4876,1
"7717",7315,2,2,13,20,"female","R","immoralSelf","moralSelf","Nonmatching","Self","Self","Self","Bad","m",697.9,0.6979,1
