"Subject","Gender","Age","Handedness","Matching","Origin_Identity","English_Identity","Standarlized_Identity","RT_ms","RT_sec","ACC"
21,"female",19,"right","Matching","none","none","NonPerson",507,0.507,1
21,"female",19,"right","Matching","Ich","Self","Self",514,0.514,1
21,"female",19,"right","Matching","Mutter","Mother","Close",400,0.4,1
21,"female",19,"right","Nonmatching","Ich","Self","Self",371,0.371,1
21,"female",19,"right","Nonmatching","Mutter","Mother","Close",488,0.488,1
21,"female",19,"right","Matching","none","none","NonPerson",375,0.375,1
21,"female",19,"right","Nonmatching","Mutter","Mother","Close",540,0.54,1
21,"female",19,"right","Nonmatching","none","none","NonPerson",489,0.489,1
21,"female",19,"right","Matching","Mutter","Mother","Close",400,0.4,1
21,"female",19,"right","Matching","Bekannter","Acquaintance","Acquaintance",468,0.468,1
21,"female",19,"right","Nonmatching","none","none","NonPerson",604,0.604,1
21,"female",19,"right","Matching","Ich","Self","Self",598,0.598,1
21,"female",19,"right","Nonmatching","Bekannter","Acquaintance","Acquaintance",432,0.432,0
21,"female",19,"right","Nonmatching","Ich","Self","Self",538,0.538,1
21,"female",19,"right","Matching","Bekannter","Acquaintance","Acquaintance",462,0.462,1
21,"female",19,"right","Nonmatching","Bekannter","Acquaintance","Acquaintance",415,0.415,1
21,"female",19,"right","Nonmatching","Ich","Self","Self",537,0.537,1
21,"female",19,"right","Nonmatching","Mutter","Mother","Close",454,0.454,1
21,"female",19,"right","Matching","Ich","Self","Self",623,0.623,0
21,"female",19,"right","Matching","Bekannter","Acquaintance","Acquaintance",633,0.633,1
21,"female",19,"right","Nonmatching","Mutter","Mother","Close",673,0.673,1
21,"female",19,"right","Nonmatching","Ich","Self","Self",752,0.752,1
21,"female",19,"right","Matching","Bekannter","Acquaintance","Acquaintance",507,0.507,1
21,"female",19,"right","Nonmatching","none","none","NonPerson",586,0.586,1
21,"female",19,"right","Matching","Mutter","Mother","Close",645,0.645,1
21,"female",19,"right","Matching","none","none","NonPerson",509,0.509,1
21,"female",19,"right","Nonmatching","none","none","NonPerson",436,0.436,1
21,"female",19,"right","Matching","Mutter","Mother","Close",541,0.541,1
21,"female",19,"right","Matching","Ich","Self","Self",626,0.626,1
21,"female",19,"right","Nonmatching","Bekannter","Acquaintance","Acquaintance",563,0.563,1
21,"female",19,"right","Nonmatching","Bekannter","Acquaintance","Acquaintance",447,0.447,1
21,"female",19,"right","Matching","none","none","NonPerson",568,0.568,1
21,"female",19,"right","Matching","none","none","NonPerson",524,0.524,1
21,"female",19,"right","Matching","none","none","NonPerson",490,0.49,1
21,"female",19,"right","Matching","Mutter","Mother","Close",497,0.497,1
21,"female",19,"right","Matching","Bekannter","Acquaintance","Acquaintance",584,0.584,1
21,"female",19,"right","Nonmatching","Mutter","Mother","Close",475,0.475,1
21,"female",19,"right","Matching","Ich","Self","Self",539,0.539,1
21,"female",19,"right","Nonmatching","Mutter","Mother","Close",432,0.432,1
21,"female",19,"right","Nonmatching","none","none","NonPerson",426,0.426,1
21,"female",19,"right","Nonmatching","none","none","NonPerson",523,0.523,1
21,"female",19,"right","Nonmatching","Ich","Self","Self",649,0.649,1
21,"female",19,"right","Nonmatching","Ich","Self","Self",449,0.449,1
21,"female",19,"right","Matching","Bekannter","Acquaintance","Acquaintance",498,0.498,1
21,"female",19,"right","Matching","Mutter","Mother","Close",640,0.64,1
21,"female",19,"right","Nonmatching","Bekannter","Acquaintance","Acquaintance",497,0.497,1
21,"female",19,"right","Matching","Ich","Self","Self",408,0.408,1
21,"female",19,"right","Nonmatching","Bekannter","Acquaintance","Acquaintance",363,0.363,1
22,"female",19,"right","Matching","Mutter","Mother","Close",1008,1.008,0
22,"female",19,"right","Matching","Ich","Self","Self",815,0.815,1
22,"female",19,"right","Matching","Bekannter","Acquaintance","Acquaintance",423,0.423,1
22,"female",19,"right","Nonmatching","Mutter","Mother","Close",346,0.346,1
22,"female",19,"right","Nonmatching","Ich","Self","Self",407,0.407,1
22,"female",19,"right","Matching","none","none","NonPerson",331,0.331,1
22,"female",19,"right","Nonmatching","Bekannter","Acquaintance","Acquaintance",585,0.585,1
22,"female",19,"right","Nonmatching","Bekannter","Acquaintance","Acquaintance",420,0.42,1
22,"female",19,"right","Matching","none","none","NonPerson",414,0.414,1
22,"female",19,"right","Nonmatching","none","none","NonPerson",353,0.353,1
22,"female",19,"right","Nonmatching","none","none","NonPerson",374,0.374,1
22,"female",19,"right","Matching","Mutter","Mother","Close",491,0.491,0
22,"female",19,"right","Nonmatching","Ich","Self","Self",403,0.403,1
22,"female",19,"right","Matching","Ich","Self","Self",622,0.622,1
22,"female",19,"right","Matching","Bekannter","Acquaintance","Acquaintance",759,0.759,1
22,"female",19,"right","Nonmatching","Mutter","Mother","Close",425,0.425,1
22,"female",19,"right","Matching","none","none","NonPerson",556,0.556,1
22,"female",19,"right","Nonmatching","Mutter","Mother","Close",432,0.432,0
22,"female",19,"right","Matching","Ich","Self","Self",530,0.53,1
22,"female",19,"right","Matching","none","none","NonPerson",776,0.776,0
22,"female",19,"right","Matching","Bekannter","Acquaintance","Acquaintance",474,0.474,1
22,"female",19,"right","Matching","Ich","Self","Self",618,0.618,1
22,"female",19,"right","Nonmatching","Mutter","Mother","Close",532,0.532,1
22,"female",19,"right","Matching","Mutter","Mother","Close",481,0.481,1
22,"female",19,"right","Nonmatching","Bekannter","Acquaintance","Acquaintance",712,0.712,1
22,"female",19,"right","Nonmatching","Bekannter","Acquaintance","Acquaintance",685,0.685,1
22,"female",19,"right","Matching","Mutter","Mother","Close",412,0.412,0
22,"female",19,"right","Matching","Bekannter","Acquaintance","Acquaintance",471,0.471,1
22,"female",19,"right","Nonmatching","none","none","NonPerson",487,0.487,1
22,"female",19,"right","Nonmatching","none","none","NonPerson",406,0.406,1
22,"female",19,"right","Nonmatching","Ich","Self","Self",473,0.473,1
22,"female",19,"right","Nonmatching","Ich","Self","Self",385,0.385,1
22,"female",19,"right","Matching","Ich","Self","Self",557,0.557,1
22,"female",19,"right","Matching","Bekannter","Acquaintance","Acquaintance",561,0.561,1
22,"female",19,"right","Nonmatching","Ich","Self","Self",598,0.598,1
22,"female",19,"right","Matching","Bekannter","Acquaintance","Acquaintance",512,0.512,1
22,"female",19,"right","Nonmatching","Mutter","Mother","Close",1022,1.022,1
22,"female",19,"right","Matching","Ich","Self","Self",557,0.557,1
22,"female",19,"right","Nonmatching","Bekannter","Acquaintance","Acquaintance",530,0.53,1
22,"female",19,"right","Matching","none","none","NonPerson",751,0.751,1
22,"female",19,"right","Matching","none","none","NonPerson",371,0.371,1
22,"female",19,"right","Nonmatching","Bekannter","Acquaintance","Acquaintance",607,0.607,1
22,"female",19,"right","Matching","Mutter","Mother","Close",881,0.881,1
22,"female",19,"right","Matching","Mutter","Mother","Close",527,0.527,1
22,"female",19,"right","Nonmatching","Mutter","Mother","Close",588,0.588,1
22,"female",19,"right","Nonmatching","none","none","NonPerson",503,0.503,1
22,"female",19,"right","Nonmatching","none","none","NonPerson",685,0.685,1
22,"female",19,"right","Nonmatching","Ich","Self","Self",492,0.492,1
22,"female",19,"right","Nonmatching","Mutter","Mother","Close",562,0.562,1
22,"female",19,"right","Matching","none","none","NonPerson",551,0.551,1
22,"female",19,"right","Nonmatching","none","none","NonPerson",675,0.675,1
22,"female",19,"right","Nonmatching","none","none","NonPerson",402,0.402,1
22,"female",19,"right","Nonmatching","Bekannter","Acquaintance","Acquaintance",677,0.677,1
22,"female",19,"right","Matching","Bekannter","Acquaintance","Acquaintance",412,0.412,1
22,"female",19,"right","Matching","Ich","Self","Self",767,0.767,1
22,"female",19,"right","Matching","Bekannter","Acquaintance","Acquaintance",618,0.618,1
22,"female",19,"right","Nonmatching","Ich","Self","Self",555,0.555,1
22,"female",19,"right","Nonmatching","Mutter","Mother","Close",567,0.567,1
22,"female",19,"right","Matching","Mutter","Mother","Close",394,0.394,1
22,"female",19,"right","Matching","none","none","NonPerson",494,0.494,1
22,"female",19,"right","Nonmatching","Bekannter","Acquaintance","Acquaintance",413,0.413,1
22,"female",19,"right","Matching","Mutter","Mother","Close",376,0.376,1
22,"female",19,"right","Nonmatching","Ich","Self","Self",429,0.429,1
22,"female",19,"right","Matching","Ich","Self","Self",391,0.391,1
22,"female",19,"right","Matching","Mutter","Mother","Close",507,0.507,1
22,"female",19,"right","Matching","Ich","Self","Self",586,0.586,1
22,"female",19,"right","Matching","none","none","NonPerson",637,0.637,1
22,"female",19,"right","Nonmatching","Bekannter","Acquaintance","Acquaintance",709,0.709,1
22,"female",19,"right","Matching","Ich","Self","Self",507,0.507,1
22,"female",19,"right","Matching","Mutter","Mother","Close",689,0.689,1
22,"female",19,"right","Nonmatching","none","none","NonPerson",559,0.559,1
22,"female",19,"right","Nonmatching","Ich","Self","Self",652,0.652,1
22,"female",19,"right","Matching","none","none","NonPerson",443,0.443,1
22,"female",19,"right","Nonmatching","none","none","NonPerson",404,0.404,1
22,"female",19,"right","Nonmatching","Ich","Self","Self",616,0.616,1
22,"female",19,"right","Matching","Bekannter","Acquaintance","Acquaintance",729,0.729,1
22,"female",19,"right","Matching","Bekannter","Acquaintance","Acquaintance",541,0.541,1
22,"female",19,"right","Nonmatching","Mutter","Mother","Close",547,0.547,1
22,"female",19,"right","Nonmatching","Bekannter","Acquaintance","Acquaintance",800,0.8,0
22,"female",19,"right","Nonmatching","Mutter","Mother","Close",665,0.665,1
22,"female",19,"right","Nonmatching","none","none","NonPerson",1280,1.28,1
22,"female",19,"right","Matching","Ich","Self","Self",484,0.484,1
22,"female",19,"right","Nonmatching","Bekannter","Acquaintance","Acquaintance",555,0.555,1
22,"female",19,"right","Matching","none","none","NonPerson",567,0.567,1
22,"female",19,"right","Matching","none","none","NonPerson",435,0.435,1
22,"female",19,"right","Matching","Ich","Self","Self",541,0.541,1
22,"female",19,"right","Nonmatching","Bekannter","Acquaintance","Acquaintance",665,0.665,1
22,"female",19,"right","Nonmatching","Mutter","Mother","Close",568,0.568,1
22,"female",19,"right","Nonmatching","Mutter","Mother","Close",451,0.451,1
22,"female",19,"right","Nonmatching","none","none","NonPerson",1372,1.372,1
22,"female",19,"right","Matching","Mutter","Mother","Close",563,0.563,1
22,"female",19,"right","Matching","Bekannter","Acquaintance","Acquaintance",535,0.535,1
22,"female",19,"right","Matching","Mutter","Mother","Close",548,0.548,1
22,"female",19,"right","Nonmatching","Ich","Self","Self",617,0.617,1
22,"female",19,"right","Matching","Bekannter","Acquaintance","Acquaintance",650,0.65,1
22,"female",19,"right","Nonmatching","Ich","Self","Self",674,0.674,1
22,"female",19,"right","Matching","Ich","Self","Self",421,0.421,0
22,"female",19,"right","Matching","Bekannter","Acquaintance","Acquaintance",551,0.551,1
22,"female",19,"right","Nonmatching","Ich","Self","Self",859,0.859,1
22,"female",19,"right","Matching","Mutter","Mother","Close",370,0.37,0
22,"female",19,"right","Nonmatching","Bekannter","Acquaintance","Acquaintance",831,0.831,1
22,"female",19,"right","Matching","none","none","NonPerson",607,0.607,1
22,"female",19,"right","Nonmatching","none","none","NonPerson",425,0.425,1
22,"female",19,"right","Nonmatching","Bekannter","Acquaintance","Acquaintance",515,0.515,1
22,"female",19,"right","Nonmatching","none","none","NonPerson",489,0.489,1
22,"female",19,"right","Nonmatching","Ich","Self","Self",409,0.409,1
22,"female",19,"right","Matching","Bekannter","Acquaintance","Acquaintance",484,0.484,1
22,"female",19,"right","Nonmatching","Mutter","Mother","Close",562,0.562,1
22,"female",19,"right","Matching","none","none","NonPerson",447,0.447,1
22,"female",19,"right","Matching","Ich","Self","Self",384,0.384,1
22,"female",19,"right","Nonmatching","Mutter","Mother","Close",668,0.668,1
22,"female",19,"right","Matching","Mutter","Mother","Close",171,0.171,1
22,"female",19,"right","Matching","Bekannter","Acquaintance","Acquaintance",313,0.313,1
22,"female",19,"right","Nonmatching","none","none","NonPerson",648,0.648,1
22,"female",19,"right","Nonmatching","Mutter","Mother","Close",616,0.616,1
22,"female",19,"right","Matching","Mutter","Mother","Close",505,0.505,1
22,"female",19,"right","Nonmatching","Ich","Self","Self",672,0.672,1
22,"female",19,"right","Nonmatching","Mutter","Mother","Close",591,0.591,1
22,"female",19,"right","Matching","none","none","NonPerson",514,0.514,1
22,"female",19,"right","Matching","Ich","Self","Self",576,0.576,1
22,"female",19,"right","Nonmatching","Bekannter","Acquaintance","Acquaintance",596,0.596,1
22,"female",19,"right","Matching","Bekannter","Acquaintance","Acquaintance",351,0.351,1
22,"female",19,"right","Matching","none","none","NonPerson",691,0.691,1
22,"female",19,"right","Nonmatching","none","none","NonPerson",466,0.466,1
22,"female",19,"right","Nonmatching","Bekannter","Acquaintance","Acquaintance",506,0.506,1
22,"female",19,"right","Matching","Mutter","Mother","Close",656,0.656,1
22,"female",19,"right","Nonmatching","Ich","Self","Self",456,0.456,0
22,"female",19,"right","Matching","Ich","Self","Self",473,0.473,1
22,"female",19,"right","Matching","Mutter","Mother","Close",481,0.481,1
22,"female",19,"right","Nonmatching","Bekannter","Acquaintance","Acquaintance",609,0.609,1
22,"female",19,"right","Nonmatching","Mutter","Mother","Close",387,0.387,1
22,"female",19,"right","Nonmatching","Ich","Self","Self",559,0.559,1
22,"female",19,"right","Nonmatching","Ich","Self","Self",475,0.475,1
22,"female",19,"right","Nonmatching","Bekannter","Acquaintance","Acquaintance",603,0.603,1
22,"female",19,"right","Nonmatching","Mutter","Mother","Close",709,0.709,1
22,"female",19,"right","Matching","Ich","Self","Self",443,0.443,1
22,"female",19,"right","Matching","Bekannter","Acquaintance","Acquaintance",788,0.788,1
22,"female",19,"right","Matching","none","none","NonPerson",597,0.597,1
22,"female",19,"right","Matching","Bekannter","Acquaintance","Acquaintance",504,0.504,1
22,"female",19,"right","Matching","none","none","NonPerson",535,0.535,1
22,"female",19,"right","Matching","Ich","Self","Self",420,0.42,1
22,"female",19,"right","Nonmatching","none","none","NonPerson",574,0.574,0
22,"female",19,"right","Matching","Mutter","Mother","Close",418,0.418,1
22,"female",19,"right","Nonmatching","none","none","NonPerson",588,0.588,1
23,"female",24,"right","Matching","none","none","NonPerson",3799,3.799,1
23,"female",24,"right","Nonmatching","Bekannter","Acquaintance","Acquaintance",1326,1.326,1
23,"female",24,"right","Matching","Mutter","Mother","Close",831,0.831,1
23,"female",24,"right","Nonmatching","Mutter","Mother","Close",431,0.431,1
23,"female",24,"right","Matching","Ich","Self","Self",473,0.473,1
23,"female",24,"right","Matching","Bekannter","Acquaintance","Acquaintance",553,0.553,1
23,"female",24,"right","Matching","Mutter","Mother","Close",485,0.485,1
23,"female",24,"right","Matching","Ich","Self","Self",517,0.517,1
23,"female",24,"right","Nonmatching","Ich","Self","Self",499,0.499,1
23,"female",24,"right","Nonmatching","none","none","NonPerson",601,0.601,1
23,"female",24,"right","Nonmatching","Ich","Self","Self",459,0.459,1
23,"female",24,"right","Nonmatching","none","none","NonPerson",500,0.5,0
23,"female",24,"right","Matching","none","none","NonPerson",755,0.755,1
23,"female",24,"right","Matching","Bekannter","Acquaintance","Acquaintance",518,0.518,1
23,"female",24,"right","Nonmatching","Mutter","Mother","Close",484,0.484,1
23,"female",24,"right","Nonmatching","Bekannter","Acquaintance","Acquaintance",426,0.426,1
23,"female",24,"right","Nonmatching","none","none","NonPerson",477,0.477,1
23,"female",24,"right","Nonmatching","Ich","Self","Self",397,0.397,1
23,"female",24,"right","Nonmatching","Ich","Self","Self",352,0.352,0
23,"female",24,"right","Nonmatching","none","none","NonPerson",790,0.79,1
23,"female",24,"right","Matching","none","none","NonPerson",487,0.487,1
