"","Subject","Shape","Matching","Origin_Identity","English_Identity","Standarlized_Identity","Group","RT_ms","RT_sec","ACC"
"15495",45,"Self","Matching","Self","Self","Self","1",412,0.412,1
"15496",45,"Self","Matching","Self","Self","Self","1",616,0.616,1
"15497",45,"Self","Matching","Self","Self","Self","1",435,0.435,1
"15498",45,"Self","Matching","Self","Self","Self","1",398,0.398,1
"15499",45,"Self","Matching","Self","Self","Self","1",446,0.446,1
"15500",45,"Self","Matching","Self","Self","Self","1",411,0.411,1
"15501",45,"Self","Matching","Self","Self","Self","1",557,0.557,1
"15502",45,"Self","Matching","Self","Self","Self","1",736,0.736,1
"15503",45,"Self","Matching","Self","Self","Self","1",688,0.688,1
"15504",45,"Self","Matching","Self","Self","Self","1",462,0.462,1
"15505",45,"Self","Matching","Self","Self","Self","1",441,0.441,1
"15506",45,"Self","Matching","Self","Self","Self","1",511,0.511,1
"15507",45,"Self","Matching","Self","Self","Self","1",356,0.356,1
"15508",45,"Self","Matching","Self","Self","Self","1",455,0.455,1
"15509",45,"Self","Matching","Self","Self","Self","1",486,0.486,1
"15510",45,"Self","Matching","Self","Self","Self","1",593,0.593,1
"15511",45,"Self","Matching","Self","Self","Self","1",512,0.512,1
"15512",45,"Self","Matching","Self","Self","Self","1",446,0.446,1
"15513",45,"Self","Matching","Self","Self","Self","1",0,0,0
"15514",45,"Self","Matching","Self","Self","Self","1",0,0,0
"15515",45,"Self","Matching","Self","Self","Self","1",490,0.49,1
"15516",45,"Self","Matching","Self","Self","Self","1",411,0.411,1
"15517",45,"Self","Matching","Self","Self","Self","1",573,0.573,1
"15518",45,"Self","Matching","Self","Self","Self","1",0,0,0
"15519",45,"Self","Matching","Self","Self","Self","1",507,0.507,1
"15520",45,"Self","Matching","Self","Self","Self","1",504,0.504,1
"15521",45,"Self","Matching","Self","Self","Self","1",607,0.607,1
"15522",45,"Self","Matching","Self","Self","Self","1",520,0.52,1
"15523",45,"Self","Matching","Self","Self","Self","1",483,0.483,1
"15524",45,"Self","Matching","Self","Self","Self","1",470,0.47,1
"15525",45,"Self","Matching","Self","Self","Self","1",486,0.486,1
"15526",45,"Self","Matching","Self","Self","Self","1",397,0.397,1
"15527",45,"Self","Matching","Self","Self","Self","1",491,0.491,1
"15528",45,"Self","Matching","Self","Self","Self","1",443,0.443,1
"15529",45,"Self","Matching","Self","Self","Self","1",393,0.393,1
"15530",45,"Self","Matching","Self","Self","Self","1",636,0.636,1
"15531",45,"Self","Matching","Self","Self","Self","1",472,0.472,1
"15532",45,"Self","Matching","Self","Self","Self","1",426,0.426,1
"15533",45,"Stranger","Matching","Stranger","Stranger","Stranger","1",NA,NA,NA
"15534",45,"Stranger","Matching","Stranger","Stranger","Stranger","1",NA,NA,NA
"15535",45,"Stranger","Matching","Stranger","Stranger","Stranger","1",NA,NA,NA
"15536",45,"Stranger","Matching","Stranger","Stranger","Stranger","1",NA,NA,NA
"15537",45,"Stranger","Matching","Stranger","Stranger","Stranger","1",NA,NA,NA
"15538",45,"Stranger","Matching","Stranger","Stranger","Stranger","1",NA,NA,NA
"15539",45,"Stranger","Matching","Stranger","Stranger","Stranger","1",NA,NA,NA
"15540",45,"Stranger","Matching","Stranger","Stranger","Stranger","1",NA,NA,NA
"15541",45,"Stranger","Matching","Stranger","Stranger","Stranger","1",882,0.882,1
"15542",45,"Stranger","Matching","Stranger","Stranger","Stranger","1",818,0.818,0
"15543",45,"Stranger","Matching","Stranger","Stranger","Stranger","1",640,0.64,0
"15544",45,"Stranger","Matching","Stranger","Stranger","Stranger","1",662,0.662,1
"15545",45,"Stranger","Matching","Stranger","Stranger","Stranger","1",903,0.903,0
"15546",45,"Stranger","Matching","Stranger","Stranger","Stranger","1",654,0.654,0
"15547",45,"Stranger","Matching","Stranger","Stranger","Stranger","1",686,0.686,1
"15548",45,"Stranger","Matching","Stranger","Stranger","Stranger","1",585,0.585,0
"15549",45,"Stranger","Matching","Stranger","Stranger","Stranger","1",580,0.58,1
"15550",45,"Stranger","Matching","Stranger","Stranger","Stranger","1",371,0.371,0
"15551",45,"Stranger","Matching","Stranger","Stranger","Stranger","1",804,0.804,0
"15552",45,"Stranger","Matching","Stranger","Stranger","Stranger","1",662,0.662,0
"15553",45,"Stranger","Matching","Stranger","Stranger","Stranger","1",674,0.674,1
"15554",45,"Stranger","Matching","Stranger","Stranger","Stranger","1",761,0.761,1
"15555",45,"Stranger","Matching","Stranger","Stranger","Stranger","1",757,0.757,1
"15556",45,"Stranger","Matching","Stranger","Stranger","Stranger","1",674,0.674,1
"15557",45,"Stranger","Matching","Stranger","Stranger","Stranger","1",643,0.643,1
"15558",45,"Stranger","Matching","Stranger","Stranger","Stranger","1",590,0.59,0
"15559",45,"Stranger","Matching","Stranger","Stranger","Stranger","1",0,0,0
"15560",45,"Stranger","Matching","Stranger","Stranger","Stranger","1",756,0.756,0
"15561",45,"Stranger","Matching","Stranger","Stranger","Stranger","1",0,0,0
"15562",45,"Stranger","Matching","Stranger","Stranger","Stranger","1",0,0,0
"15563",45,"Stranger","Matching","Stranger","Stranger","Stranger","1",804,0.804,1
"15564",45,"Stranger","Matching","Stranger","Stranger","Stranger","1",581,0.581,1
"15565",45,"Stranger","Matching","Stranger","Stranger","Stranger","1",682,0.682,1
"15566",45,"Stranger","Matching","Stranger","Stranger","Stranger","1",421,0.421,1
"15567",45,"Stranger","Matching","Stranger","Stranger","Stranger","1",681,0.681,0
"15568",45,"Stranger","Matching","Stranger","Stranger","Stranger","1",851,0.851,1
"15569",45,"Stranger","Matching","Stranger","Stranger","Stranger","1",522,0.522,0
