"Subject","Block","Trial","Trial_type","Age","Gender","Handedness","Shape","Label","Matching","Origin_Identity","English_Identity","Standarlized_Identity","Response","RT_ms","RT_sec","ACC"
127,5,3,"ExpList",24,"Frau","rechts","triangle.png","Ich","Nonmatching","Stranger","Stranger","Stranger",5,424,0.424,0
127,5,4,"ExpList",24,"Frau","rechts","circle.png","Fremder","Nonmatching","Self","Self","Self",1,570,0.57,1
127,5,5,"ExpList",24,"Frau","rechts","circle.png","Ich","Matching","Self","Self","Self",5,482,0.482,1
127,5,6,"ExpList",24,"Frau","rechts","circle.png","Fremder","Nonmatching","Self","Self","Self",1,480,0.48,1
127,5,7,"ExpList",24,"Frau","rechts","triangle.png","Ich","Nonmatching","Stranger","Stranger","Stranger",1,515,0.515,1
127,5,8,"ExpList",24,"Frau","rechts","triangle.png","Ich","Nonmatching","Stranger","Stranger","Stranger",1,591,0.591,1
127,5,9,"ExpList",24,"Frau","rechts","triangle.png","Fremder","Matching","Stranger","Stranger","Stranger",5,586,0.586,1
127,5,10,"ExpList",24,"Frau","rechts","circle.png","Fremder","Nonmatching","Self","Self","Self",1,574,0.574,1
127,5,11,"ExpList",24,"Frau","rechts","circle.png","Ich","Matching","Self","Self","Self",5,431,0.431,1
127,5,12,"ExpList",24,"Frau","rechts","triangle.png","Ich","Nonmatching","Stranger","Stranger","Stranger",1,721,0.721,1
127,5,13,"ExpList",24,"Frau","rechts","triangle.png","Ich","Nonmatching","Stranger","Stranger","Stranger",NA,0,0,0
127,5,14,"ExpList",24,"Frau","rechts","triangle.png","Ich","Nonmatching","Stranger","Stranger","Stranger",1,462,0.462,1
127,5,15,"ExpList",24,"Frau","rechts","circle.png","Ich","Matching","Self","Self","Self",5,514,0.514,1
127,5,16,"ExpList",24,"Frau","rechts","circle.png","Ich","Matching","Self","Self","Self",5,562,0.562,1
127,5,17,"ExpList",24,"Frau","rechts","circle.png","Ich","Matching","Self","Self","Self",5,383,0.383,1
127,5,18,"ExpList",24,"Frau","rechts","triangle.png","Ich","Nonmatching","Stranger","Stranger","Stranger",1,346,0.346,1
127,5,19,"ExpList",24,"Frau","rechts","circle.png","Fremder","Nonmatching","Self","Self","Self",5,411,0.411,0
127,5,20,"ExpList",24,"Frau","rechts","circle.png","Fremder","Nonmatching","Self","Self","Self",1,560,0.56,1
127,5,21,"ExpList",24,"Frau","rechts","triangle.png","Fremder","Matching","Stranger","Stranger","Stranger",5,458,0.458,1
127,5,22,"ExpList",24,"Frau","rechts","triangle.png","Ich","Nonmatching","Stranger","Stranger","Stranger",1,615,0.615,1
127,5,23,"ExpList",24,"Frau","rechts","circle.png","Ich","Matching","Self","Self","Self",5,593,0.593,1
127,5,24,"ExpList",24,"Frau","rechts","circle.png","Fremder","Nonmatching","Self","Self","Self",1,410,0.41,1
127,5,25,"ExpList",24,"Frau","rechts","triangle.png","Fremder","Matching","Stranger","Stranger","Stranger",5,394,0.394,1
127,5,26,"ExpList",24,"Frau","rechts","triangle.png","Ich","Nonmatching","Stranger","Stranger","Stranger",1,425,0.425,1
127,5,27,"ExpList",24,"Frau","rechts","triangle.png","Fremder","Matching","Stranger","Stranger","Stranger",1,691,0.691,0
127,5,28,"ExpList",24,"Frau","rechts","circle.png","Ich","Matching","Self","Self","Self",5,483,0.483,1
127,5,29,"ExpList",24,"Frau","rechts","triangle.png","Ich","Nonmatching","Stranger","Stranger","Stranger",1,694,0.694,1
127,5,30,"ExpList",24,"Frau","rechts","triangle.png","Fremder","Matching","Stranger","Stranger","Stranger",5,449,0.449,1
127,5,31,"ExpList",24,"Frau","rechts","triangle.png","Fremder","Matching","Stranger","Stranger","Stranger",5,472,0.472,1
127,5,32,"ExpList",24,"Frau","rechts","circle.png","Ich","Matching","Self","Self","Self",5,357,0.357,1
127,5,33,"ExpList",24,"Frau","rechts","circle.png","Fremder","Nonmatching","Self","Self","Self",1,425,0.425,1
127,5,34,"ExpList",24,"Frau","rechts","triangle.png","Fremder","Matching","Stranger","Stranger","Stranger",5,660,0.66,1
127,5,35,"ExpList",24,"Frau","rechts","circle.png","Ich","Matching","Self","Self","Self",1,302,0.302,0
127,5,36,"ExpList",24,"Frau","rechts","triangle.png","Ich","Nonmatching","Stranger","Stranger","Stranger",1,581,0.581,1
127,5,37,"ExpList",24,"Frau","rechts","circle.png","Ich","Matching","Self","Self","Self",5,377,0.377,1
127,5,38,"ExpList",24,"Frau","rechts","triangle.png","Fremder","Matching","Stranger","Stranger","Stranger",5,484,0.484,1
127,5,39,"ExpList",24,"Frau","rechts","triangle.png","Fremder","Matching","Stranger","Stranger","Stranger",5,594,0.594,1
127,5,40,"ExpList",24,"Frau","rechts","circle.png","Fremder","Nonmatching","Self","Self","Self",1,519,0.519,1
127,5,41,"ExpList",24,"Frau","rechts","triangle.png","Fremder","Matching","Stranger","Stranger","Stranger",1,530,0.53,0
127,5,42,"ExpList",24,"Frau","rechts","triangle.png","Fremder","Matching","Stranger","Stranger","Stranger",5,402,0.402,1
127,5,43,"ExpList",24,"Frau","rechts","circle.png","Ich","Matching","Self","Self","Self",5,509,0.509,1
127,5,44,"ExpList",24,"Frau","rechts","circle.png","Fremder","Nonmatching","Self","Self","Self",1,481,0.481,1
127,5,45,"ExpList",24,"Frau","rechts","circle.png","Fremder","Nonmatching","Self","Self","Self",1,677,0.677,1
127,5,46,"ExpList",24,"Frau","rechts","triangle.png","Fremder","Matching","Stranger","Stranger","Stranger",5,437,0.437,1
127,5,47,"ExpList",24,"Frau","rechts","circle.png","Fremder","Nonmatching","Self","Self","Self",1,509,0.509,1
127,5,48,"ExpList",24,"Frau","rechts","circle.png","Fremder","Nonmatching","Self","Self","Self",1,489,0.489,1
127,5,49,"ExpList",24,"Frau","rechts","triangle.png","Ich","Nonmatching","Stranger","Stranger","Stranger",5,663,0.663,0
127,5,50,"ExpList",24,"Frau","rechts","circle.png","Ich","Matching","Self","Self","Self",5,717,0.717,1
127,5,51,"ExpList",24,"Frau","rechts","triangle.png","Ich","Nonmatching","Stranger","Stranger","Stranger",1,526,0.526,1
127,5,52,"ExpList",24,"Frau","rechts","triangle.png","Ich","Nonmatching","Stranger","Stranger","Stranger",1,588,0.588,1
127,5,53,"ExpList",24,"Frau","rechts","circle.png","Fremder","Nonmatching","Self","Self","Self",1,685,0.685,1
127,5,54,"ExpList",24,"Frau","rechts","triangle.png","Fremder","Matching","Stranger","Stranger","Stranger",5,562,0.562,1
127,5,55,"ExpList",24,"Frau","rechts","circle.png","Fremder","Nonmatching","Self","Self","Self",1,510,0.51,1
127,5,56,"ExpList",24,"Frau","rechts","circle.png","Ich","Matching","Self","Self","Self",1,483,0.483,0
127,5,57,"ExpList",24,"Frau","rechts","circle.png","Fremder","Nonmatching","Self","Self","Self",1,787,0.787,1
127,5,58,"ExpList",24,"Frau","rechts","triangle.png","Fremder","Matching","Stranger","Stranger","Stranger",5,512,0.512,1
127,5,59,"ExpList",24,"Frau","rechts","circle.png","Ich","Matching","Self","Self","Self",5,447,0.447,1
127,5,60,"ExpList",24,"Frau","rechts","circle.png","Ich","Matching","Self","Self","Self",5,357,0.357,1
128,1,1,"TrainList1",29,"Mann","rechts","triangle.png","Fremder","Matching","Stranger","Stranger","Stranger",1,1225,1.225,0
128,1,2,"TrainList1",29,"Mann","rechts","triangle.png","Ich","Nonmatching","Stranger","Stranger","Stranger",1,890,0.89,1
128,1,3,"TrainList1",29,"Mann","rechts","circle.png","Ich","Matching","Self","Self","Self",5,698,0.698,1
128,1,4,"TrainList1",29,"Mann","rechts","circle.png","Ich","Matching","Self","Self","Self",5,628,0.628,1
128,1,5,"TrainList1",29,"Mann","rechts","circle.png","Fremder","Nonmatching","Self","Self","Self",1,559,0.559,1
128,1,6,"TrainList1",29,"Mann","rechts","triangle.png","Fremder","Matching","Stranger","Stranger","Stranger",5,474,0.474,1
128,1,7,"TrainList1",29,"Mann","rechts","circle.png","Ich","Matching","Self","Self","Self",5,419,0.419,1
128,1,8,"TrainList1",29,"Mann","rechts","triangle.png","Ich","Nonmatching","Stranger","Stranger","Stranger",1,526,0.526,1
128,1,9,"TrainList1",29,"Mann","rechts","triangle.png","Ich","Nonmatching","Stranger","Stranger","Stranger",1,819,0.819,1
128,1,10,"TrainList1",29,"Mann","rechts","circle.png","Ich","Matching","Self","Self","Self",5,491,0.491,1
128,1,11,"TrainList1",29,"Mann","rechts","circle.png","Fremder","Nonmatching","Self","Self","Self",1,1079,1.079,1
128,1,12,"TrainList1",29,"Mann","rechts","triangle.png","Fremder","Matching","Stranger","Stranger","Stranger",5,863,0.863,1
128,1,13,"TrainList1",29,"Mann","rechts","circle.png","Fremder","Nonmatching","Self","Self","Self",5,595,0.595,0
128,1,14,"TrainList1",29,"Mann","rechts","triangle.png","Ich","Nonmatching","Stranger","Stranger","Stranger",1,902,0.902,1
128,1,15,"TrainList1",29,"Mann","rechts","triangle.png","Fremder","Matching","Stranger","Stranger","Stranger",5,1128,1.128,1
128,1,16,"TrainList1",29,"Mann","rechts","triangle.png","Ich","Nonmatching","Stranger","Stranger","Stranger",1,760,0.76,1
128,1,17,"TrainList1",29,"Mann","rechts","circle.png","Ich","Matching","Self","Self","Self",5,523,0.523,1
128,1,18,"TrainList1",29,"Mann","rechts","triangle.png","Ich","Nonmatching","Stranger","Stranger","Stranger",1,894,0.894,1
128,1,19,"TrainList1",29,"Mann","rechts","circle.png","Fremder","Nonmatching","Self","Self","Self",5,574,0.574,0
128,1,20,"TrainList1",29,"Mann","rechts","circle.png","Fremder","Nonmatching","Self","Self","Self",1,965,0.965,1
128,1,21,"TrainList1",29,"Mann","rechts","triangle.png","Fremder","Matching","Stranger","Stranger","Stranger",5,719,0.719,1
128,1,22,"TrainList1",29,"Mann","rechts","circle.png","Ich","Matching","Self","Self","Self",5,874,0.874,1
128,1,23,"TrainList1",29,"Mann","rechts","triangle.png","Fremder","Matching","Stranger","Stranger","Stranger",5,903,0.903,1
128,1,24,"TrainList1",29,"Mann","rechts","circle.png","Fremder","Nonmatching","Self","Self","Self",1,931,0.931,1
128,2,1,"ExpList",29,"Mann","rechts","circle.png","Ich","Matching","Self","Self","Self",5,340,0.34,1
128,2,2,"ExpList",29,"Mann","rechts","triangle.png","Ich","Nonmatching","Stranger","Stranger","Stranger",1,555,0.555,1
128,2,3,"ExpList",29,"Mann","rechts","circle.png","Fremder","Nonmatching","Self","Self","Self",1,537,0.537,1
128,2,4,"ExpList",29,"Mann","rechts","triangle.png","Ich","Nonmatching","Stranger","Stranger","Stranger",5,749,0.749,0
128,2,5,"ExpList",29,"Mann","rechts","circle.png","Ich","Matching","Self","Self","Self",5,397,0.397,1
128,2,6,"ExpList",29,"Mann","rechts","circle.png","Fremder","Nonmatching","Self","Self","Self",1,840,0.84,1
128,2,7,"ExpList",29,"Mann","rechts","circle.png","Fremder","Nonmatching","Self","Self","Self",1,805,0.805,1
128,2,8,"ExpList",29,"Mann","rechts","triangle.png","Ich","Nonmatching","Stranger","Stranger","Stranger",1,566,0.566,1
128,2,9,"ExpList",29,"Mann","rechts","triangle.png","Fremder","Matching","Stranger","Stranger","Stranger",5,463,0.463,1
128,2,10,"ExpList",29,"Mann","rechts","circle.png","Fremder","Nonmatching","Self","Self","Self",1,577,0.577,1
128,2,11,"ExpList",29,"Mann","rechts","triangle.png","Ich","Nonmatching","Stranger","Stranger","Stranger",1,722,0.722,1
128,2,12,"ExpList",29,"Mann","rechts","circle.png","Ich","Matching","Self","Self","Self",5,398,0.398,1
128,2,13,"ExpList",29,"Mann","rechts","circle.png","Fremder","Nonmatching","Self","Self","Self",1,598,0.598,1
128,2,14,"ExpList",29,"Mann","rechts","circle.png","Fremder","Nonmatching","Self","Self","Self",1,794,0.794,1
128,2,15,"ExpList",29,"Mann","rechts","triangle.png","Ich","Nonmatching","Stranger","Stranger","Stranger",1,556,0.556,1
128,2,16,"ExpList",29,"Mann","rechts","circle.png","Ich","Matching","Self","Self","Self",5,303,0.303,1
128,2,17,"ExpList",29,"Mann","rechts","triangle.png","Ich","Nonmatching","Stranger","Stranger","Stranger",1,552,0.552,1
128,2,18,"ExpList",29,"Mann","rechts","circle.png","Fremder","Nonmatching","Self","Self","Self",1,931,0.931,1
128,2,19,"ExpList",29,"Mann","rechts","circle.png","Fremder","Nonmatching","Self","Self","Self",1,566,0.566,1
128,2,20,"ExpList",29,"Mann","rechts","triangle.png","Fremder","Matching","Stranger","Stranger","Stranger",1,634,0.634,0
128,2,21,"ExpList",29,"Mann","rechts","circle.png","Ich","Matching","Self","Self","Self",5,476,0.476,1
128,2,22,"ExpList",29,"Mann","rechts","circle.png","Ich","Matching","Self","Self","Self",5,493,0.493,1
128,2,23,"ExpList",29,"Mann","rechts","triangle.png","Ich","Nonmatching","Stranger","Stranger","Stranger",1,775,0.775,1
128,2,24,"ExpList",29,"Mann","rechts","triangle.png","Fremder","Matching","Stranger","Stranger","Stranger",5,645,0.645,1
128,2,25,"ExpList",29,"Mann","rechts","triangle.png","Fremder","Matching","Stranger","Stranger","Stranger",5,445,0.445,1
128,2,26,"ExpList",29,"Mann","rechts","circle.png","Ich","Matching","Self","Self","Self",5,476,0.476,1
128,2,27,"ExpList",29,"Mann","rechts","triangle.png","Ich","Nonmatching","Stranger","Stranger","Stranger",1,625,0.625,1
128,2,28,"ExpList",29,"Mann","rechts","triangle.png","Fremder","Matching","Stranger","Stranger","Stranger",5,560,0.56,1
128,2,29,"ExpList",29,"Mann","rechts","triangle.png","Fremder","Matching","Stranger","Stranger","Stranger",5,516,0.516,1
128,2,30,"ExpList",29,"Mann","rechts","circle.png","Fremder","Nonmatching","Self","Self","Self",1,652,0.652,1
128,2,31,"ExpList",29,"Mann","rechts","triangle.png","Fremder","Matching","Stranger","Stranger","Stranger",5,1168,1.168,1
128,2,32,"ExpList",29,"Mann","rechts","triangle.png","Fremder","Matching","Stranger","Stranger","Stranger",5,476,0.476,1
128,2,33,"ExpList",29,"Mann","rechts","triangle.png","Fremder","Matching","Stranger","Stranger","Stranger",5,380,0.38,1
128,2,34,"ExpList",29,"Mann","rechts","circle.png","Fremder","Nonmatching","Self","Self","Self",1,760,0.76,1
128,2,35,"ExpList",29,"Mann","rechts","triangle.png","Ich","Nonmatching","Stranger","Stranger","Stranger",5,494,0.494,0
128,2,36,"ExpList",29,"Mann","rechts","circle.png","Ich","Matching","Self","Self","Self",5,439,0.439,1
128,2,37,"ExpList",29,"Mann","rechts","circle.png","Fremder","Nonmatching","Self","Self","Self",1,1048,1.048,1
128,2,38,"ExpList",29,"Mann","rechts","triangle.png","Fremder","Matching","Stranger","Stranger","Stranger",5,700,0.7,1
128,2,39,"ExpList",29,"Mann","rechts","circle.png","Ich","Matching","Self","Self","Self",5,457,0.457,1
128,2,40,"ExpList",29,"Mann","rechts","triangle.png","Fremder","Matching","Stranger","Stranger","Stranger",5,714,0.714,1
128,2,41,"ExpList",29,"Mann","rechts","circle.png","Fremder","Nonmatching","Self","Self","Self",1,677,0.677,1
128,2,42,"ExpList",29,"Mann","rechts","triangle.png","Fremder","Matching","Stranger","Stranger","Stranger",5,560,0.56,1
128,2,43,"ExpList",29,"Mann","rechts","triangle.png","Fremder","Matching","Stranger","Stranger","Stranger",5,477,0.477,1
128,2,44,"ExpList",29,"Mann","rechts","triangle.png","Ich","Nonmatching","Stranger","Stranger","Stranger",5,296,0.296,0
128,2,45,"ExpList",29,"Mann","rechts","circle.png","Ich","Matching","Self","Self","Self",5,461,0.461,1
128,2,46,"ExpList",29,"Mann","rechts","circle.png","Ich","Matching","Self","Self","Self",5,606,0.606,1
128,2,47,"ExpList",29,"Mann","rechts","circle.png","Ich","Matching","Self","Self","Self",5,346,0.346,1
128,2,48,"ExpList",29,"Mann","rechts","triangle.png","Ich","Nonmatching","Stranger","Stranger","Stranger",5,336,0.336,0
128,2,49,"ExpList",29,"Mann","rechts","circle.png","Ich","Matching","Self","Self","Self",5,512,0.512,1
128,2,50,"ExpList",29,"Mann","rechts","triangle.png","Fremder","Matching","Stranger","Stranger","Stranger",5,617,0.617,1
128,2,51,"ExpList",29,"Mann","rechts","circle.png","Fremder","Nonmatching","Self","Self","Self",1,763,0.763,1
128,2,52,"ExpList",29,"Mann","rechts","triangle.png","Ich","Nonmatching","Stranger","Stranger","Stranger",5,389,0.389,0
128,2,53,"ExpList",29,"Mann","rechts","circle.png","Fremder","Nonmatching","Self","Self","Self",5,482,0.482,0
128,2,54,"ExpList",29,"Mann","rechts","circle.png","Ich","Matching","Self","Self","Self",5,520,0.52,1
128,2,55,"ExpList",29,"Mann","rechts","circle.png","Fremder","Nonmatching","Self","Self","Self",1,714,0.714,1
128,2,56,"ExpList",29,"Mann","rechts","triangle.png","Ich","Nonmatching","Stranger","Stranger","Stranger",1,858,0.858,1
128,2,57,"ExpList",29,"Mann","rechts","triangle.png","Ich","Nonmatching","Stranger","Stranger","Stranger",1,504,0.504,1
128,2,58,"ExpList",29,"Mann","rechts","circle.png","Ich","Matching","Self","Self","Self",5,433,0.433,1
128,2,59,"ExpList",29,"Mann","rechts","triangle.png","Ich","Nonmatching","Stranger","Stranger","Stranger",1,535,0.535,1
128,2,60,"ExpList",29,"Mann","rechts","triangle.png","Fremder","Matching","Stranger","Stranger","Stranger",5,1166,1.166,1
128,3,1,"ExpList",29,"Mann","rechts","triangle.png","Fremder","Matching","Stranger","Stranger","Stranger",5,666,0.666,1
128,3,2,"ExpList",29,"Mann","rechts","triangle.png","Fremder","Matching","Stranger","Stranger","Stranger",5,358,0.358,1
128,3,3,"ExpList",29,"Mann","rechts","triangle.png","Ich","Nonmatching","Stranger","Stranger","Stranger",1,490,0.49,1
128,3,4,"ExpList",29,"Mann","rechts","circle.png","Fremder","Nonmatching","Self","Self","Self",1,811,0.811,1
128,3,5,"ExpList",29,"Mann","rechts","triangle.png","Fremder","Matching","Stranger","Stranger","Stranger",5,737,0.737,1
128,3,6,"ExpList",29,"Mann","rechts","circle.png","Fremder","Nonmatching","Self","Self","Self",1,652,0.652,1
128,3,7,"ExpList",29,"Mann","rechts","circle.png","Fremder","Nonmatching","Self","Self","Self",1,476,0.476,1
128,3,8,"ExpList",29,"Mann","rechts","triangle.png","Ich","Nonmatching","Stranger","Stranger","Stranger",1,666,0.666,1
128,3,9,"ExpList",29,"Mann","rechts","circle.png","Ich","Matching","Self","Self","Self",5,299,0.299,1
128,3,10,"ExpList",29,"Mann","rechts","circle.png","Fremder","Nonmatching","Self","Self","Self",1,601,0.601,1
128,3,11,"ExpList",29,"Mann","rechts","circle.png","Ich","Matching","Self","Self","Self",5,601,0.601,1
128,3,12,"ExpList",29,"Mann","rechts","triangle.png","Ich","Nonmatching","Stranger","Stranger","Stranger",1,708,0.708,1
128,3,13,"ExpList",29,"Mann","rechts","circle.png","Fremder","Nonmatching","Self","Self","Self",1,878,0.878,1
128,3,14,"ExpList",29,"Mann","rechts","circle.png","Ich","Matching","Self","Self","Self",5,443,0.443,1
128,3,15,"ExpList",29,"Mann","rechts","circle.png","Ich","Matching","Self","Self","Self",5,473,0.473,1
128,3,16,"ExpList",29,"Mann","rechts","triangle.png","Ich","Nonmatching","Stranger","Stranger","Stranger",1,581,0.581,1
128,3,17,"ExpList",29,"Mann","rechts","circle.png","Ich","Matching","Self","Self","Self",1,439,0.439,0
128,3,18,"ExpList",29,"Mann","rechts","circle.png","Fremder","Nonmatching","Self","Self","Self",1,724,0.724,1
128,3,19,"ExpList",29,"Mann","rechts","circle.png","Fremder","Nonmatching","Self","Self","Self",1,669,0.669,1
128,3,20,"ExpList",29,"Mann","rechts","triangle.png","Fremder","Matching","Stranger","Stranger","Stranger",5,499,0.499,1
128,3,21,"ExpList",29,"Mann","rechts","circle.png","Ich","Matching","Self","Self","Self",5,676,0.676,1
128,3,22,"ExpList",29,"Mann","rechts","circle.png","Ich","Matching","Self","Self","Self",5,372,0.372,1
128,3,23,"ExpList",29,"Mann","rechts","triangle.png","Ich","Nonmatching","Stranger","Stranger","Stranger",1,606,0.606,1
128,3,24,"ExpList",29,"Mann","rechts","circle.png","Ich","Matching","Self","Self","Self",5,468,0.468,1
128,3,25,"ExpList",29,"Mann","rechts","circle.png","Fremder","Nonmatching","Self","Self","Self",1,595,0.595,1
128,3,26,"ExpList",29,"Mann","rechts","circle.png","Fremder","Nonmatching","Self","Self","Self",1,481,0.481,1
128,3,27,"ExpList",29,"Mann","rechts","triangle.png","Ich","Nonmatching","Stranger","Stranger","Stranger",5,483,0.483,0
