"","Subject","Age","Handedness","Gender","Response","Symmetry","Matching","Origin_Identity","English_Identity","Standarlized_Identity","RT_ms","RT_sec","ACC"
"2821",11,"21","right","f","missed","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",NA,NA,NA
"2822",11,"21","right","f","l","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",1097,1.097,1
"2823",11,"21","right","f","l","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",592,0.592,1
"2824",11,"21","right","f","l","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",571,0.571,1
"2825",11,"21","right","f","l","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",1420,1.42,1
"2826",11,"21","right","f","a","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",751,0.751,0
"2827",11,"21","right","f","l","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",782,0.782,1
"2828",11,"21","right","f","l","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",1012,1.012,1
"2829",11,"21","right","f","l","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",745,0.745,1
"2830",11,"21","right","f","l","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",988,0.988,1
"2831",11,"21","right","f","l","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",681,0.681,1
"2832",11,"21","right","f","l","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",730,0.73,1
"2833",11,"21","right","f","l","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",834,0.834,1
"2834",11,"21","right","f","a","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",486,0.486,0
"2835",11,"21","right","f","l","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",743,0.743,1
"2836",11,"21","right","f","l","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",539,0.539,1
"2837",11,"21","right","f","l","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",1525,1.525,1
"2838",11,"21","right","f","missed","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",NA,NA,NA
"2839",11,"21","right","f","l","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",747,0.747,1
"2840",11,"21","right","f","l","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",592,0.592,1
"2841",11,"21","right","f","l","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",922,0.922,1
"2842",11,"21","right","f","l","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",756,0.756,1
"2843",11,"21","right","f","l","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",609,0.609,1
"2844",11,"21","right","f","l","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",991,0.991,1
"2845",11,"21","right","f","l","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",1017,1.017,1
"2846",11,"21","right","f","l","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",739,0.739,1
"2847",11,"21","right","f","l","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",656,0.656,1
"2848",11,"21","right","f","l","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",556,0.556,1
"2849",11,"21","right","f","l","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",609,0.609,1
"2850",11,"21","right","f","l","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",585,0.585,1
"2851",11,"21","right","f","l","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",546,0.546,1
"2852",11,"21","right","f","l","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",476,0.476,1
"2853",11,"21","right","f","l","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",502,0.502,1
"2854",11,"21","right","f","l","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",545,0.545,1
"2855",11,"21","right","f","l","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",801,0.801,1
"2856",11,"21","right","f","l","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",608,0.608,1
"2857",11,"21","right","f","l","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",613,0.613,1
"2858",11,"21","right","f","l","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",809,0.809,1
"2859",11,"21","right","f","l","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",1144,1.144,1
"2860",11,"21","right","f","a","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",470,0.47,0
"2861",11,"21","right","f","l","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",711,0.711,1
"2862",11,"21","right","f","l","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",610,0.61,1
"2863",11,"21","right","f","l","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",722,0.722,1
"2864",11,"21","right","f","a","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",552,0.552,0
"2865",11,"21","right","f","l","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",857,0.857,1
"2866",11,"21","right","f","l","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",615,0.615,1
"2867",11,"21","right","f","a","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",480,0.48,0
"2868",11,"21","right","f","l","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",870,0.87,1
"2869",11,"21","right","f","l","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",801,0.801,1
"2870",11,"21","right","f","l","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",907,0.907,1
"2871",11,"21","right","f","l","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",891,0.891,1
"2872",11,"21","right","f","l","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",590,0.59,1
"2873",11,"21","right","f","l","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",739,0.739,1
"2874",11,"21","right","f","l","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",558,0.558,1
"2875",11,"21","right","f","l","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",1098,1.098,1
"2876",11,"21","right","f","l","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",733,0.733,1
"2877",11,"21","right","f","a","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",380,0.38,0
"2878",11,"21","right","f","l","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",686,0.686,1
"2879",11,"21","right","f","l","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",644,0.644,1
"2880",11,"21","right","f","l","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",596,0.596,1
"2881",12,"21","left","f","a","Symmetry","Matching","self-related","Self","Self",719,0.719,1
"2882",12,"21","left","f","a","Symmetry","Matching","self-related","Self","Self",643,0.643,1
"2883",12,"21","left","f","a","Symmetry","Matching","self-related","Self","Self",1164,1.164,1
"2884",12,"21","left","f","a","Symmetry","Matching","self-related","Self","Self",1209,1.209,1
"2885",12,"21","left","f","a","Symmetry","Matching","self-related","Self","Self",946,0.946,1
"2886",12,"21","left","f","a","Symmetry","Matching","self-related","Self","Self",976,0.976,1
"2887",12,"21","left","f","a","Symmetry","Matching","self-related","Self","Self",826,0.826,1
"2888",12,"21","left","f","a","Symmetry","Matching","self-related","Self","Self",860,0.86,1
"2889",12,"21","left","f","a","Symmetry","Matching","self-related","Self","Self",895,0.895,1
"2890",12,"21","left","f","a","Symmetry","Matching","self-related","Self","Self",841,0.841,1
"2891",12,"21","left","f","a","Symmetry","Matching","self-related","Self","Self",585,0.585,1
"2892",12,"21","left","f","a","Symmetry","Matching","self-related","Self","Self",906,0.906,1
"2893",12,"21","left","f","a","Symmetry","Matching","self-related","Self","Self",712,0.712,1
"2894",12,"21","left","f","a","Symmetry","Matching","self-related","Self","Self",710,0.71,1
"2895",12,"21","left","f","a","Symmetry","Matching","self-related","Self","Self",708,0.708,1
"2896",12,"21","left","f","a","Symmetry","Matching","self-related","Self","Self",677,0.677,1
"2897",12,"21","left","f","a","Symmetry","Matching","self-related","Self","Self",728,0.728,1
"2898",12,"21","left","f","a","Symmetry","Matching","self-related","Self","Self",742,0.742,1
"2899",12,"21","left","f","a","Symmetry","Matching","self-related","Self","Self",1060,1.06,1
"2900",12,"21","left","f","a","Symmetry","Matching","self-related","Self","Self",591,0.591,1
"2901",12,"21","left","f","a","Symmetry","Matching","self-related","Self","Self",798,0.798,1
"2902",12,"21","left","f","a","Symmetry","Matching","self-related","Self","Self",591,0.591,1
"2903",12,"21","left","f","a","Symmetry","Matching","self-related","Self","Self",577,0.577,1
"2904",12,"21","left","f","a","Symmetry","Matching","self-related","Self","Self",590,0.59,1
"2905",12,"21","left","f","a","Symmetry","Matching","self-related","Self","Self",489,0.489,1
"2906",12,"21","left","f","a","Symmetry","Matching","self-related","Self","Self",778,0.778,1
"2907",12,"21","left","f","a","Symmetry","Matching","self-related","Self","Self",749,0.749,1
"2908",12,"21","left","f","a","Symmetry","Matching","self-related","Self","Self",841,0.841,1
"2909",12,"21","left","f","l","Symmetry","Matching","self-related","Self","Self",592,0.592,0
"2910",12,"21","left","f","a","Symmetry","Matching","self-related","Self","Self",703,0.703,1
"2911",12,"21","left","f","a","Symmetry","Matching","self-related","Self","Self",1025,1.025,1
"2912",12,"21","left","f","a","Symmetry","Matching","self-related","Self","Self",685,0.685,1
"2913",12,"21","left","f","l","Symmetry","Matching","self-related","Self","Self",692,0.692,0
"2914",12,"21","left","f","l","Symmetry","Matching","self-related","Self","Self",642,0.642,0
"2915",12,"21","left","f","a","Symmetry","Matching","self-related","Self","Self",530,0.53,1
"2916",12,"21","left","f","a","Symmetry","Matching","self-related","Self","Self",1227,1.227,1
"2917",12,"21","left","f","a","Symmetry","Matching","self-related","Self","Self",528,0.528,1
"2918",12,"21","left","f","a","Symmetry","Matching","self-related","Self","Self",830,0.83,1
"2919",12,"21","left","f","a","Symmetry","Matching","self-related","Self","Self",593,0.593,1
"2920",12,"21","left","f","a","Symmetry","Matching","self-related","Self","Self",710,0.71,1
"2921",12,"21","left","f","a","Symmetry","Matching","self-related","Self","Self",577,0.577,1
"2922",12,"21","left","f","a","Symmetry","Matching","self-related","Self","Self",867,0.867,1
"2923",12,"21","left","f","a","Symmetry","Matching","self-related","Self","Self",961,0.961,1
"2924",12,"21","left","f","a","Symmetry","Matching","self-related","Self","Self",745,0.745,1
"2925",12,"21","left","f","a","Symmetry","Matching","self-related","Self","Self",774,0.774,1
"2926",12,"21","left","f","a","Symmetry","Matching","self-related","Self","Self",716,0.716,1
"2927",12,"21","left","f","a","Symmetry","Matching","self-related","Self","Self",872,0.872,1
"2928",12,"21","left","f","a","Symmetry","Matching","self-related","Self","Self",1092,1.092,1
"2929",12,"21","left","f","a","Symmetry","Matching","self-related","Self","Self",592,0.592,1
"2930",12,"21","left","f","a","Symmetry","Matching","self-related","Self","Self",560,0.56,1
"2931",12,"21","left","f","a","Symmetry","Matching","self-related","Self","Self",795,0.795,1
"2932",12,"21","left","f","a","Symmetry","Matching","self-related","Self","Self",865,0.865,1
"2933",12,"21","left","f","a","Symmetry","Matching","self-related","Self","Self",551,0.551,1
"2934",12,"21","left","f","a","Symmetry","Matching","self-related","Self","Self",652,0.652,1
"2935",12,"21","left","f","a","Symmetry","Matching","self-related","Self","Self",838,0.838,1
"2936",12,"21","left","f","a","Symmetry","Matching","self-related","Self","Self",1109,1.109,1
"2937",12,"21","left","f","a","Symmetry","Matching","self-related","Self","Self",846,0.846,1
"2938",12,"21","left","f","a","Symmetry","Matching","self-related","Self","Self",628,0.628,1
"2939",12,"21","left","f","a","Symmetry","Matching","self-related","Self","Self",1010,1.01,1
"2940",12,"21","left","f","a","Symmetry","Matching","self-related","Self","Self",746,0.746,1
"2941",12,"21","left","f","missed","Symmetry","Matching","stranger-related","Stranger","Stranger",NA,NA,NA
"2942",12,"21","left","f","l","Symmetry","Matching","stranger-related","Stranger","Stranger",1091,1.091,0
"2943",12,"21","left","f","a","Symmetry","Matching","stranger-related","Stranger","Stranger",1194,1.194,1
"2944",12,"21","left","f","l","Symmetry","Matching","stranger-related","Stranger","Stranger",578,0.578,0
"2945",12,"21","left","f","l","Symmetry","Matching","stranger-related","Stranger","Stranger",1126,1.126,0
"2946",12,"21","left","f","l","Symmetry","Matching","stranger-related","Stranger","Stranger",1075,1.075,0
"2947",12,"21","left","f","l","Symmetry","Matching","stranger-related","Stranger","Stranger",989,0.989,0
"2948",12,"21","left","f","a","Symmetry","Matching","stranger-related","Stranger","Stranger",1096,1.096,1
"2949",12,"21","left","f","a","Symmetry","Matching","stranger-related","Stranger","Stranger",727,0.727,1
"2950",12,"21","left","f","a","Symmetry","Matching","stranger-related","Stranger","Stranger",745,0.745,1
"2951",12,"21","left","f","a","Symmetry","Matching","stranger-related","Stranger","Stranger",1045,1.045,1
"2952",12,"21","left","f","a","Symmetry","Matching","stranger-related","Stranger","Stranger",611,0.611,1
"2953",12,"21","left","f","l","Symmetry","Matching","stranger-related","Stranger","Stranger",1408,1.408,0
"2954",12,"21","left","f","l","Symmetry","Matching","stranger-related","Stranger","Stranger",1048,1.048,0
"2955",12,"21","left","f","a","Symmetry","Matching","stranger-related","Stranger","Stranger",974,0.974,1
"2956",12,"21","left","f","a","Symmetry","Matching","stranger-related","Stranger","Stranger",1212,1.212,1
"2957",12,"21","left","f","l","Symmetry","Matching","stranger-related","Stranger","Stranger",1342,1.342,0
"2958",12,"21","left","f","a","Symmetry","Matching","stranger-related","Stranger","Stranger",1023,1.023,1
"2959",12,"21","left","f","a","Symmetry","Matching","stranger-related","Stranger","Stranger",729,0.729,1
"2960",12,"21","left","f","a","Symmetry","Matching","stranger-related","Stranger","Stranger",466,0.466,1
"2961",12,"21","left","f","a","Symmetry","Matching","stranger-related","Stranger","Stranger",463,0.463,1
"2962",12,"21","left","f","l","Symmetry","Matching","stranger-related","Stranger","Stranger",592,0.592,0
"2963",12,"21","left","f","l","Symmetry","Matching","stranger-related","Stranger","Stranger",1392,1.392,0
"2964",12,"21","left","f","a","Symmetry","Matching","stranger-related","Stranger","Stranger",806,0.806,1
"2965",12,"21","left","f","a","Symmetry","Matching","stranger-related","Stranger","Stranger",777,0.777,1
"2966",12,"21","left","f","l","Symmetry","Matching","stranger-related","Stranger","Stranger",542,0.542,0
"2967",12,"21","left","f","l","Symmetry","Matching","stranger-related","Stranger","Stranger",511,0.511,0
"2968",12,"21","left","f","l","Symmetry","Matching","stranger-related","Stranger","Stranger",1079,1.079,0
"2969",12,"21","left","f","a","Symmetry","Matching","stranger-related","Stranger","Stranger",912,0.912,1
"2970",12,"21","left","f","a","Symmetry","Matching","stranger-related","Stranger","Stranger",958,0.958,1
"2971",12,"21","left","f","a","Symmetry","Matching","stranger-related","Stranger","Stranger",648,0.648,1
"2972",12,"21","left","f","a","Symmetry","Matching","stranger-related","Stranger","Stranger",575,0.575,1
