"","Subject","Age","Gender","Handedness","Shape","Label","Origin_Identity","English_Identity","Standardized_Idnetity","Matching","Response","RT_ms","RT_sec","ACC"
"2810",22,25,"female","right","Dreieck.png","Fremder","Fremder","Stranger","Stranger","Nonmatching","k",752,0.752,1
"2811",22,25,"female","right","Kreis.png","Ich","Ich","Self","Self","Nonmatching","k",461,0.461,1
"2812",22,25,"female","right","Dreieck.png","Fremder","Fremder","Stranger","Stranger","Nonmatching","k",598,0.598,1
"2813",22,25,"female","right","Dreieck.png","Fremder","Fremder","Stranger","Stranger","Nonmatching","k",544,0.544,1
"2814",22,25,"female","right","Kreis.png","Ich","Ich","Self","Self","Nonmatching","k",673,0.673,1
"2815",22,25,"female","right","Dreieck.png","Fremder","Fremder","Stranger","Stranger","Nonmatching","k",583,0.583,1
"2816",22,25,"female","right","Kreis.png","Ich","Ich","Self","Self","Nonmatching","k",404,0.404,1
"2817",23,21,"female","right","Dreieck.png","Ich","Ich","Self","Self","Matching","k",2573,2.573,0
"2818",23,21,"female","right","Kreis.png","Fremder","Fremder","Stranger","Stranger","Matching","k",669,0.669,0
"2819",23,21,"female","right","Kreis.png","Fremder","Fremder","Stranger","Stranger","Matching","k",1635,1.635,0
"2820",23,21,"female","right","Dreieck.png","Ich","Ich","Self","Self","Matching","k",1339,1.339,0
"2821",23,21,"female","right","Dreieck.png","Ich","Ich","Self","Self","Matching","k",1038,1.038,0
"2822",23,21,"female","right","Kreis.png","Fremder","Fremder","Stranger","Stranger","Matching","k",1718,1.718,0
"2823",23,21,"female","right","Kreis.png","Fremder","Fremder","Stranger","Stranger","Matching","k",1639,1.639,0
"2824",23,21,"female","right","Dreieck.png","Ich","Ich","Self","Self","Matching","d",542,0.542,1
"2825",23,21,"female","right","Kreis.png","Fremder","Fremder","Stranger","Stranger","Matching","k",1385,1.385,0
"2826",23,21,"female","right","Dreieck.png","Ich","Ich","Self","Self","Matching","k",552,0.552,0
"2827",23,21,"female","right","Dreieck.png","Ich","Ich","Self","Self","Matching","k",595,0.595,0
"2828",23,21,"female","right","Kreis.png","Fremder","Fremder","Stranger","Stranger","Matching","k",1326,1.326,0
"2829",23,21,"female","right","Dreieck.png","Ich","Ich","Self","Self","Matching","k",1126,1.126,0
"2830",23,21,"female","right","Kreis.png","Fremder","Fremder","Stranger","Stranger","Matching","k",1176,1.176,0
"2831",23,21,"female","right","Dreieck.png","Ich","Ich","Self","Self","Matching","k",646,0.646,0
"2832",23,21,"female","right","Kreis.png","Fremder","Fremder","Stranger","Stranger","Matching","k",995,0.995,0
"2833",23,21,"female","right","Dreieck.png","Ich","Ich","Self","Self","Matching","d",981,0.981,1
"2834",23,21,"female","right","Kreis.png","Fremder","Fremder","Stranger","Stranger","Matching","k",1215,1.215,0
"2835",23,21,"female","right","Kreis.png","Fremder","Fremder","Stranger","Stranger","Matching","k",999,0.999,0
"2836",23,21,"female","right","Dreieck.png","Ich","Ich","Self","Self","Matching","k",872,0.872,0
"2837",23,21,"female","right","Dreieck.png","Ich","Ich","Self","Self","Matching","k",477,0.477,0
"2838",23,21,"female","right","Kreis.png","Fremder","Fremder","Stranger","Stranger","Matching","k",885,0.885,0
"2839",23,21,"female","right","Kreis.png","Fremder","Fremder","Stranger","Stranger","Matching","d",2231,2.231,1
"2840",23,21,"female","right","Dreieck.png","Ich","Ich","Self","Self","Matching","k",598,0.598,0
"2841",23,21,"female","right","Kreis.png","Fremder","Fremder","Stranger","Stranger","Matching","k",1111,1.111,0
"2842",23,21,"female","right","Dreieck.png","Ich","Ich","Self","Self","Matching","k",862,0.862,0
"2843",23,21,"female","right","Dreieck.png","Ich","Ich","Self","Self","Matching","k",474,0.474,0
"2844",23,21,"female","right","Kreis.png","Fremder","Fremder","Stranger","Stranger","Matching","d",982,0.982,1
"2845",23,21,"female","right","Kreis.png","Fremder","Fremder","Stranger","Stranger","Matching","k",1156,1.156,0
"2846",23,21,"female","right","Dreieck.png","Ich","Ich","Self","Self","Matching","d",1347,1.347,1
"2847",23,21,"female","right","Dreieck.png","Ich","Ich","Self","Self","Matching","k",542,0.542,0
"2848",23,21,"female","right","Kreis.png","Fremder","Fremder","Stranger","Stranger","Matching","k",891,0.891,0
"2849",23,21,"female","right","Dreieck.png","Ich","Ich","Self","Self","Matching","k",663,0.663,0
"2850",23,21,"female","right","Kreis.png","Fremder","Fremder","Stranger","Stranger","Matching","d",490,0.49,1
"2851",23,21,"female","right","Kreis.png","Fremder","Fremder","Stranger","Stranger","Matching","d",1708,1.708,1
"2852",23,21,"female","right","Dreieck.png","Ich","Ich","Self","Self","Matching","k",1109,1.109,0
"2853",23,21,"female","right","Kreis.png","Fremder","Fremder","Stranger","Stranger","Matching","k",788,0.788,0
"2854",23,21,"female","right","Dreieck.png","Ich","Ich","Self","Self","Matching","k",610,0.61,0
"2855",23,21,"female","right","Dreieck.png","Ich","Ich","Self","Self","Matching","k",920,0.92,0
"2856",23,21,"female","right","Kreis.png","Fremder","Fremder","Stranger","Stranger","Matching","k",949,0.949,0
"2857",23,21,"female","right","Dreieck.png","Ich","Ich","Self","Self","Matching","k",912,0.912,0
"2858",23,21,"female","right","Kreis.png","Fremder","Fremder","Stranger","Stranger","Matching","k",852,0.852,0
"2859",23,21,"female","right","Dreieck.png","Ich","Ich","Self","Self","Matching","k",648,0.648,0
"2860",23,21,"female","right","Kreis.png","Fremder","Fremder","Stranger","Stranger","Matching","k",992,0.992,0
"2861",23,21,"female","right","Kreis.png","Fremder","Fremder","Stranger","Stranger","Matching","k",923,0.923,0
"2862",23,21,"female","right","Dreieck.png","Ich","Ich","Self","Self","Matching","k",1102,1.102,0
"2863",23,21,"female","right","Kreis.png","Fremder","Fremder","Stranger","Stranger","Matching","k",745,0.745,0
"2864",23,21,"female","right","Dreieck.png","Ich","Ich","Self","Self","Matching","k",596,0.596,0
"2865",23,21,"female","right","Kreis.png","Fremder","Fremder","Stranger","Stranger","Matching","k",712,0.712,0
"2866",23,21,"female","right","Dreieck.png","Ich","Ich","Self","Self","Matching","d",1651,1.651,1
"2867",23,21,"female","right","Kreis.png","Fremder","Fremder","Stranger","Stranger","Matching","k",1838,1.838,0
"2868",23,21,"female","right","Dreieck.png","Ich","Ich","Self","Self","Matching","k",821,0.821,0
"2869",23,21,"female","right","Dreieck.png","Ich","Ich","Self","Self","Matching","k",537,0.537,0
"2870",23,21,"female","right","Kreis.png","Fremder","Fremder","Stranger","Stranger","Matching","k",660,0.66,0
"2871",23,21,"female","right","Kreis.png","Fremder","Fremder","Stranger","Stranger","Matching","k",771,0.771,0
"2872",23,21,"female","right","Dreieck.png","Ich","Ich","Self","Self","Matching","k",793,0.793,0
"2873",23,21,"female","right","Dreieck.png","Ich","Ich","Self","Self","Matching","k",903,0.903,0
"2874",23,21,"female","right","Kreis.png","Fremder","Fremder","Stranger","Stranger","Matching","k",689,0.689,0
"2875",23,21,"female","right","Dreieck.png","Ich","Ich","Self","Self","Matching","k",1103,1.103,0
"2876",23,21,"female","right","Kreis.png","Fremder","Fremder","Stranger","Stranger","Matching","k",729,0.729,0
"2877",23,21,"female","right","Kreis.png","Fremder","Fremder","Stranger","Stranger","Matching","k",1504,1.504,0
"2878",23,21,"female","right","Dreieck.png","Ich","Ich","Self","Self","Matching","k",534,0.534,0
"2879",23,21,"female","right","Kreis.png","Fremder","Fremder","Stranger","Stranger","Matching","k",699,0.699,0
"2880",23,21,"female","right","Dreieck.png","Ich","Ich","Self","Self","Matching","k",900,0.9,0
"2881",23,21,"female","right","Dreieck.png","Fremder","Fremder","Stranger","Stranger","Nonmatching","k",4358,4.358,1
"2882",23,21,"female","right","Kreis.png","Ich","Ich","Self","Self","Nonmatching","d",1299,1.299,0
"2883",23,21,"female","right","Kreis.png","Ich","Ich","Self","Self","Nonmatching","k",1317,1.317,1
"2884",23,21,"female","right","Dreieck.png","Fremder","Fremder","Stranger","Stranger","Nonmatching","k",1395,1.395,1
"2885",23,21,"female","right","Kreis.png","Ich","Ich","Self","Self","Nonmatching","d",1348,1.348,0
"2886",23,21,"female","right","Dreieck.png","Fremder","Fremder","Stranger","Stranger","Nonmatching","d",1319,1.319,0
"2887",23,21,"female","right","Dreieck.png","Fremder","Fremder","Stranger","Stranger","Nonmatching","d",1412,1.412,0
"2888",23,21,"female","right","Kreis.png","Ich","Ich","Self","Self","Nonmatching","d",1760,1.76,0
"2889",23,21,"female","right","Kreis.png","Ich","Ich","Self","Self","Nonmatching","d",707,0.707,0
"2890",23,21,"female","right","Dreieck.png","Fremder","Fremder","Stranger","Stranger","Nonmatching","d",653,0.653,0
"2891",23,21,"female","right","Kreis.png","Ich","Ich","Self","Self","Nonmatching","d",975,0.975,0
"2892",23,21,"female","right","Dreieck.png","Fremder","Fremder","Stranger","Stranger","Nonmatching","d",1244,1.244,0
"2893",23,21,"female","right","Kreis.png","Ich","Ich","Self","Self","Nonmatching","d",678,0.678,0
"2894",23,21,"female","right","Dreieck.png","Fremder","Fremder","Stranger","Stranger","Nonmatching","d",823,0.823,0
"2895",23,21,"female","right","Kreis.png","Ich","Ich","Self","Self","Nonmatching","d",866,0.866,0
"2896",23,21,"female","right","Dreieck.png","Fremder","Fremder","Stranger","Stranger","Nonmatching","d",832,0.832,0
"2897",23,21,"female","right","Dreieck.png","Fremder","Fremder","Stranger","Stranger","Nonmatching","d",906,0.906,0
"2898",23,21,"female","right","Kreis.png","Ich","Ich","Self","Self","Nonmatching","d",814,0.814,0
"2899",23,21,"female","right","Kreis.png","Ich","Ich","Self","Self","Nonmatching","d",887,0.887,0
"2900",23,21,"female","right","Dreieck.png","Fremder","Fremder","Stranger","Stranger","Nonmatching","d",736,0.736,0
"2901",23,21,"female","right","Kreis.png","Ich","Ich","Self","Self","Nonmatching","k",1024,1.024,1
"2902",23,21,"female","right","Dreieck.png","Fremder","Fremder","Stranger","Stranger","Nonmatching","d",1091,1.091,0
"2903",23,21,"female","right","Dreieck.png","Fremder","Fremder","Stranger","Stranger","Nonmatching","d",1180,1.18,0
"2904",23,21,"female","right","Kreis.png","Ich","Ich","Self","Self","Nonmatching","k",855,0.855,1
"2905",23,21,"female","right","Kreis.png","Ich","Ich","Self","Self","Nonmatching","d",731,0.731,0
"2906",23,21,"female","right","Dreieck.png","Fremder","Fremder","Stranger","Stranger","Nonmatching","d",608,0.608,0
"2907",23,21,"female","right","Dreieck.png","Fremder","Fremder","Stranger","Stranger","Nonmatching","d",1261,1.261,0
"2908",23,21,"female","right","Kreis.png","Ich","Ich","Self","Self","Nonmatching","d",942,0.942,0
"2909",23,21,"female","right","Dreieck.png","Fremder","Fremder","Stranger","Stranger","Nonmatching","d",1271,1.271,0
"2910",23,21,"female","right","Kreis.png","Ich","Ich","Self","Self","Nonmatching","d",981,0.981,0
"2911",23,21,"female","right","Kreis.png","Ich","Ich","Self","Self","Nonmatching","d",863,0.863,0
"2912",23,21,"female","right","Dreieck.png","Fremder","Fremder","Stranger","Stranger","Nonmatching","d",661,0.661,0
"2913",23,21,"female","right","Kreis.png","Ich","Ich","Self","Self","Nonmatching","d",706,0.706,0
"2914",23,21,"female","right","Dreieck.png","Fremder","Fremder","Stranger","Stranger","Nonmatching","d",900,0.9,0
"2915",23,21,"female","right","Kreis.png","Ich","Ich","Self","Self","Nonmatching","d",1868,1.868,0
"2916",23,21,"female","right","Dreieck.png","Fremder","Fremder","Stranger","Stranger","Nonmatching","d",2268,2.268,0
"2917",23,21,"female","right","Kreis.png","Ich","Ich","Self","Self","Nonmatching","d",1089,1.089,0
"2918",23,21,"female","right","Dreieck.png","Fremder","Fremder","Stranger","Stranger","Nonmatching","d",1407,1.407,0
"2919",23,21,"female","right","Kreis.png","Ich","Ich","Self","Self","Nonmatching","k",1124,1.124,1
"2920",23,21,"female","right","Dreieck.png","Fremder","Fremder","Stranger","Stranger","Nonmatching","d",852,0.852,0
"2921",23,21,"female","right","Kreis.png","Ich","Ich","Self","Self","Nonmatching","d",852,0.852,0
"2922",23,21,"female","right","Dreieck.png","Fremder","Fremder","Stranger","Stranger","Nonmatching","d",1295,1.295,0
"2923",23,21,"female","right","Kreis.png","Ich","Ich","Self","Self","Nonmatching","k",837,0.837,1
"2924",23,21,"female","right","Dreieck.png","Fremder","Fremder","Stranger","Stranger","Nonmatching","d",1199,1.199,0
"2925",23,21,"female","right","Dreieck.png","Fremder","Fremder","Stranger","Stranger","Nonmatching","d",1229,1.229,0
"2926",23,21,"female","right","Kreis.png","Ich","Ich","Self","Self","Nonmatching","d",685,0.685,0
"2927",23,21,"female","right","Kreis.png","Ich","Ich","Self","Self","Nonmatching","d",1041,1.041,0
"2928",23,21,"female","right","Dreieck.png","Fremder","Fremder","Stranger","Stranger","Nonmatching","d",1779,1.779,0
"2929",23,21,"female","right","Dreieck.png","Fremder","Fremder","Stranger","Stranger","Nonmatching","d",882,0.882,0
"2930",23,21,"female","right","Kreis.png","Ich","Ich","Self","Self","Nonmatching","d",1017,1.017,0
"2931",23,21,"female","right","Dreieck.png","Fremder","Fremder","Stranger","Stranger","Nonmatching","d",891,0.891,0
"2932",23,21,"female","right","Kreis.png","Ich","Ich","Self","Self","Nonmatching","d",1148,1.148,0
"2933",23,21,"female","right","Dreieck.png","Fremder","Fremder","Stranger","Stranger","Nonmatching","k",654,0.654,1
"2934",23,21,"female","right","Kreis.png","Ich","Ich","Self","Self","Nonmatching","d",662,0.662,0
"2935",23,21,"female","right","Dreieck.png","Fremder","Fremder","Stranger","Stranger","Nonmatching","d",1364,1.364,0
"2936",23,21,"female","right","Kreis.png","Ich","Ich","Self","Self","Nonmatching","d",869,0.869,0
"2937",23,21,"female","right","Dreieck.png","Fremder","Fremder","Stranger","Stranger","Nonmatching","d",980,0.98,0
"2938",23,21,"female","right","Kreis.png","Ich","Ich","Self","Self","Nonmatching","d",854,0.854,0
"2939",23,21,"female","right","Kreis.png","Ich","Ich","Self","Self","Nonmatching","d",998,0.998,0
"2940",23,21,"female","right","Dreieck.png","Fremder","Fremder","Stranger","Stranger","Nonmatching","d",780,0.78,0
"2941",23,21,"female","right","Dreieck.png","Fremder","Fremder","Stranger","Stranger","Nonmatching","d",723,0.723,0
"2942",23,21,"female","right","Kreis.png","Ich","Ich","Self","Self","Nonmatching","d",1163,1.163,0
"2943",23,21,"female","right","Dreieck.png","Fremder","Fremder","Stranger","Stranger","Nonmatching","d",1080,1.08,0
"2944",23,21,"female","right","Kreis.png","Ich","Ich","Self","Self","Nonmatching","d",652,0.652,0
"2945",24,27,"female","right","Dreieck.png","Fremder","Fremder","Stranger","Stranger","Matching","d",885,0.885,1
"2946",24,27,"female","right","Kreis.png","Ich","Ich","Self","Self","Matching","d",958,0.958,1
"2947",24,27,"female","right","Dreieck.png","Fremder","Fremder","Stranger","Stranger","Matching","d",818,0.818,1
"2948",24,27,"female","right","Kreis.png","Ich","Ich","Self","Self","Matching","d",661,0.661,1
"2949",24,27,"female","right","Dreieck.png","Fremder","Fremder","Stranger","Stranger","Matching","k",712,0.712,0
"2950",24,27,"female","right","Kreis.png","Ich","Ich","Self","Self","Matching","d",445,0.445,1
"2951",24,27,"female","right","Kreis.png","Ich","Ich","Self","Self","Matching","d",790,0.79,1
"2952",24,27,"female","right","Dreieck.png","Fremder","Fremder","Stranger","Stranger","Matching","d",863,0.863,1
"2953",24,27,"female","right","Dreieck.png","Fremder","Fremder","Stranger","Stranger","Matching","d",589,0.589,1
"2954",24,27,"female","right","Kreis.png","Ich","Ich","Self","Self","Matching","d",538,0.538,1
"2955",24,27,"female","right","Dreieck.png","Fremder","Fremder","Stranger","Stranger","Matching","k",386,0.386,0
"2956",24,27,"female","right","Kreis.png","Ich","Ich","Self","Self","Matching","d",590,0.59,1
"2957",24,27,"female","right","Kreis.png","Ich","Ich","Self","Self","Matching","d",589,0.589,1
"2958",24,27,"female","right","Dreieck.png","Fremder","Fremder","Stranger","Stranger","Matching","d",796,0.796,1
"2959",24,27,"female","right","Dreieck.png","Fremder","Fremder","Stranger","Stranger","Matching","d",787,0.787,1
"2960",24,27,"female","right","Kreis.png","Ich","Ich","Self","Self","Matching","d",564,0.564,1
"2961",24,27,"female","right","Dreieck.png","Fremder","Fremder","Stranger","Stranger","Matching","k",534,0.534,0
"2962",24,27,"female","right","Kreis.png","Ich","Ich","Self","Self","Matching","d",620,0.62,1
"2963",24,27,"female","right","Kreis.png","Ich","Ich","Self","Self","Matching","d",542,0.542,1
"2964",24,27,"female","right","Dreieck.png","Fremder","Fremder","Stranger","Stranger","Matching","d",669,0.669,1
"2965",24,27,"female","right","Dreieck.png","Fremder","Fremder","Stranger","Stranger","Matching","d",681,0.681,1
"2966",24,27,"female","right","Kreis.png","Ich","Ich","Self","Self","Matching","d",537,0.537,1
"2967",24,27,"female","right","Dreieck.png","Fremder","Fremder","Stranger","Stranger","Matching","d",677,0.677,1
"2968",24,27,"female","right","Kreis.png","Ich","Ich","Self","Self","Matching","d",803,0.803,1
"2969",24,27,"female","right","Dreieck.png","Fremder","Fremder","Stranger","Stranger","Matching","d",697,0.697,1
"2970",24,27,"female","right","Kreis.png","Ich","Ich","Self","Self","Matching","d",571,0.571,1
"2971",24,27,"female","right","Dreieck.png","Fremder","Fremder","Stranger","Stranger","Matching","d",776,0.776,1
"2972",24,27,"female","right","Kreis.png","Ich","Ich","Self","Self","Matching","d",552,0.552,1
"2973",24,27,"female","right","Dreieck.png","Fremder","Fremder","Stranger","Stranger","Matching","k",639,0.639,0
"2974",24,27,"female","right","Kreis.png","Ich","Ich","Self","Self","Matching","d",760,0.76,1
"2975",24,27,"female","right","Dreieck.png","Fremder","Fremder","Stranger","Stranger","Matching","d",679,0.679,1
"2976",24,27,"female","right","Kreis.png","Ich","Ich","Self","Self","Matching","d",610,0.61,1
